Player_ID,Name,Position,Team,Opponent,Line_Score_existing,Stat_Type,Game_ID,Start_Time
37691,Aaron Gordon,F,DEN,PHI,0.5,3-PT Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,2.5,Assists,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,25.5,Fantasy Score,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,13.5,Points,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,15.5,Pts+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,19.5,Pts+Rebs,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,22.5,Pts+Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,6.0,Rebounds,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
37691,Aaron Gordon,F,DEN,PHI,8.5,Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
79885,Christian Braun,G,DEN,PHI,0.5,Blks+Stls,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
79885,Christian Braun,G,DEN,PHI,0.5,Turnovers,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,6.0,3-PT Attempted,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,6.5,Assists,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,1.5,Blks+Stls,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,18.5,FG Attempted,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,39.0,Fantasy Score,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,3.0,Free Throws Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,23.5,Points,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,30.5,Pts+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,27.5,Pts+Rebs,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,34.5,Pts+Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,3.5,Rebounds,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,10.5,Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1290,Jamal Murray,G,DEN,PHI,2.5,Turnovers,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,PHI,1.5,3-PT Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,PHI,19.5,Fantasy Score,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,PHI,0.5,Free Throws Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,PHI,9.5,Points,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,PHI,11.5,Pts+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,PHI,11.5,Pts+Rebs,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,PHI,2.5,Rebounds,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,6.5,3-PT Attempted,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,2.5,3-PT Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,0.5,Blocked Shots,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,13.0,FG Attempted,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,27.0,Fantasy Score,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,0.5,Free Throws Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,15.5,Points,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,16.5,Pts+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,21.5,Pts+Rebs,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,23.5,Pts+Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,6.0,Rebounds,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
2023,Michael Porter Jr.,F,DEN,PHI,7.5,Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,9.0,Assists,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,8.5,Defensive Rebounds,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,16.0,FG Attempted,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,53.5,Fantasy Score,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,5.0,Free Throws Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,25.0,Points,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,34.0,Pts+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,35.5,Pts+Rebs,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,45.0,Pts+Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,11.0,Rebounds,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1291,Nikola Jokic,C,DEN,PHI,20.0,Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
79886,Peyton Watson,G,DEN,PHI,0.5,3-PT Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
125307,Reggie Jackson,G,DEN,PHI,0.5,Blks+Stls,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
125307,Reggie Jackson,G,DEN,PHI,8.5,Points,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
125307,Reggie Jackson,G,DEN,PHI,12.5,Pts+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
125307,Reggie Jackson,G,DEN,PHI,10.5,Pts+Rebs,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,5.5,Assists,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,9.5,Defensive Rebounds,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,1.0,Dunks,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,21.5,FG Attempted,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,59.0,Fantasy Score,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,9.5,Free Throws Made,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,33.5,Points,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,38.5,Pts+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,45.0,Pts+Rebs,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
1732,Joel Embiid,C-F,PHI,DEN,50.5,Pts+Rebs+Asts,a7eef1d7-818a-490d-b68e-d1b84b952df0,2024-01-16T19:40:00.000-05:00
