"timestamp","game_id","line","participant","participant_name","stat_type","game_date"
"2024-01-05T14:30:14.799052","aedde43e243c45b078af131f3079cce5",3.5,765,"Jaylen Brown","player_assists_over_under",2024-01-06
"2024-01-05T14:30:14.799885","aedde43e243c45b078af131f3079cce5",5.5,766,"Derrick White","player_assists_over_under",2024-01-06
"2024-01-05T14:30:14.799171","aedde43e243c45b078af131f3079cce5",5.5,771,"Jayson Tatum","player_assists_over_under",2024-01-06
"2024-01-05T22:10:14.396678","aedde43e243c45b078af131f3079cce5",1.5,16315,"Lauri Markkanen","player_assists_over_under",2024-01-06
"2024-01-05T22:10:14.397370","aedde43e243c45b078af131f3079cce5",0.5,16316,"Walker Kessler","player_assists_over_under",2024-01-06
"2024-01-05T22:10:14.396761","aedde43e243c45b078af131f3079cce5",4.5,16317,"Jordan Clarkson","player_assists_over_under",2024-01-06
"2024-01-05T14:30:14.799526","aedde43e243c45b078af131f3079cce5",3.5,16318,"Collin Sexton","player_assists_over_under",2024-01-06
"2024-01-05T14:30:14.798902","aedde43e243c45b078af131f3079cce5",0.5,16979,"John Collins","player_assists_over_under",2024-01-06
"2024-01-05T14:30:14.799319","aedde43e243c45b078af131f3079cce5",4.5,17109,"Kris Dunn","player_assists_over_under",2024-01-06
"2024-01-05T22:10:14.397049","aedde43e243c45b078af131f3079cce5",3.5,17181,"Kelly Olynyk","player_assists_over_under",2024-01-06
"2024-01-05T22:10:14.397641","aedde43e243c45b078af131f3079cce5",3.5,17388,"Keyonte George","player_assists_over_under",2024-01-06
"2024-01-05T22:25:07.955374","aedde43e243c45b078af131f3079cce5",26.5,765,"Jaylen Brown","player_assists_points_over_under",2024-01-06
"2024-01-05T22:50:07.678859","aedde43e243c45b078af131f3079cce5",22.5,766,"Derrick White","player_assists_points_over_under",2024-01-06
"2024-01-05T22:20:08.717008","aedde43e243c45b078af131f3079cce5",32,771,"Jayson Tatum","player_assists_points_over_under",2024-01-06
"2024-01-05T03:05:07.988383","aedde43e243c45b078af131f3079cce5",22.5,16315,"Lauri Markkanen","player_assists_points_over_under",2024-01-06
"2024-01-05T22:30:08.272214","aedde43e243c45b078af131f3079cce5",20.5,16317,"Jordan Clarkson","player_assists_points_over_under",2024-01-06
"2024-01-05T03:05:07.988807","aedde43e243c45b078af131f3079cce5",19.5,16318,"Collin Sexton","player_assists_points_over_under",2024-01-06
"2024-01-05T22:25:07.955835","aedde43e243c45b078af131f3079cce5",24.5,16703,"Kristaps Porzingis","player_assists_points_over_under",2024-01-06
"2024-01-05T22:30:08.271751","aedde43e243c45b078af131f3079cce5",18.5,16704,"Jrue Holiday","player_assists_points_over_under",2024-01-06
"2024-01-05T03:05:07.989615","aedde43e243c45b078af131f3079cce5",10.5,17109,"Kris Dunn","player_assists_points_over_under",2024-01-06
"2024-01-05T23:00:07.767971","aedde43e243c45b078af131f3079cce5",13,17388,"Keyonte George","player_assists_points_over_under",2024-01-06
"2024-01-05T03:05:07.989335","aedde43e243c45b078af131f3079cce5",10.5,19012,"Simone Fontecchio","player_assists_points_over_under",2024-01-06
"2024-01-05T14:30:14.799125","aedde43e243c45b078af131f3079cce5",32.5,765,"Jaylen Brown","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799932","aedde43e243c45b078af131f3079cce5",26.5,766,"Derrick White","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799242","aedde43e243c45b078af131f3079cce5",39.5,771,"Jayson Tatum","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799481","aedde43e243c45b078af131f3079cce5",30.5,16315,"Lauri Markkanen","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T22:10:14.397493","aedde43e243c45b078af131f3079cce5",16.5,16316,"Walker Kessler","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T22:10:14.396892","aedde43e243c45b078af131f3079cce5",23.5,16317,"Jordan Clarkson","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799594","aedde43e243c45b078af131f3079cce5",22.5,16318,"Collin Sexton","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799713","aedde43e243c45b078af131f3079cce5",32.5,16703,"Kristaps Porzingis","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799806","aedde43e243c45b078af131f3079cce5",22.5,16704,"Jrue Holiday","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.798977","aedde43e243c45b078af131f3079cce5",16.5,16979,"John Collins","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799388","aedde43e243c45b078af131f3079cce5",12.5,17109,"Kris Dunn","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T22:10:14.397198","aedde43e243c45b078af131f3079cce5",15.5,17181,"Kelly Olynyk","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T22:10:14.397709","aedde43e243c45b078af131f3079cce5",15.5,17388,"Keyonte George","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.800001","aedde43e243c45b078af131f3079cce5",14.5,19012,"Simone Fontecchio","player_assists_points_rebounds_over_under",2024-01-06
"2024-01-05T22:25:07.955424","aedde43e243c45b078af131f3079cce5",9,765,"Jaylen Brown","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T22:50:07.678890","aedde43e243c45b078af131f3079cce5",9.5,766,"Derrick White","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T22:20:08.716883","aedde43e243c45b078af131f3079cce5",13.5,771,"Jayson Tatum","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T03:05:07.988485","aedde43e243c45b078af131f3079cce5",8.5,16315,"Lauri Markkanen","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T22:40:08.469441","aedde43e243c45b078af131f3079cce5",8,16316,"Walker Kessler","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T22:25:07.955937","aedde43e243c45b078af131f3079cce5",10.5,16703,"Kristaps Porzingis","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T22:35:08.219982","aedde43e243c45b078af131f3079cce5",11,16704,"Jrue Holiday","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T19:15:08.009903","aedde43e243c45b078af131f3079cce5",7,17109,"Kris Dunn","player_assists_rebounds_over_under",2024-01-06
"2024-01-05T14:30:14.799078","aedde43e243c45b078af131f3079cce5",0.5,765,"Jaylen Brown","player_blocks_over_under",2024-01-06
"2024-01-05T14:30:14.799195","aedde43e243c45b078af131f3079cce5",0.5,771,"Jayson Tatum","player_blocks_over_under",2024-01-06
"2024-01-05T22:10:14.397412","aedde43e243c45b078af131f3079cce5",1.5,16316,"Walker Kessler","player_blocks_over_under",2024-01-06
"2024-01-05T14:30:14.799761","aedde43e243c45b078af131f3079cce5",0.5,16704,"Jrue Holiday","player_blocks_over_under",2024-01-06
"2024-01-05T14:30:14.798931","aedde43e243c45b078af131f3079cce5",0.5,16979,"John Collins","player_blocks_over_under",2024-01-06
