Player_ID,Name,Position,Team,Opponent,Line_Score,Stat_Type,Game_ID,Start_Time
1683,Brook Lopez,C,MIL,BOS,18.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1683,Brook Lopez,C,MIL,BOS,14.0,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1683,Brook Lopez,C,MIL,BOS,19.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1683,Brook Lopez,C,MIL,BOS,5.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1683,Brook Lopez,C,MIL,BOS,12.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,8.5,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173850,Damian Lillard,G,MIL,BOS,6.5,Assists,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
173850,Damian Lillard,G,MIL,BOS,28.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
173850,Damian Lillard,G,MIL,BOS,11.0,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
173850,Damian Lillard,G,MIL,BOS,31.0,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
173850,Damian Lillard,G,MIL,BOS,4.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
173850,Damian Lillard,G,MIL,BOS,24.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,27.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,41.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,4.5,Assists,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173850,Damian Lillard,G,MIL,BOS,35.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,32.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,36.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,13.5,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,1.5,Blks+Stls,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1266,Jayson Tatum,F-G,BOS,MIL,2.5,Turnovers,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1681,Giannis Antetokounmpo,F,MIL,BOS,13.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1681,Giannis Antetokounmpo,F,MIL,BOS,33.0,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1681,Giannis Antetokounmpo,F,MIL,BOS,46.0,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1681,Giannis Antetokounmpo,F,MIL,BOS,6.0,Assists,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1681,Giannis Antetokounmpo,F,MIL,BOS,39.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1681,Giannis Antetokounmpo,F,MIL,BOS,19.0,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1681,Giannis Antetokounmpo,F,MIL,BOS,52.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
60021,Derrick White,G,BOS,MIL,19.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1677,Khris Middleton,F,MIL,BOS,20.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1677,Khris Middleton,F,MIL,BOS,21.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
60021,Derrick White,G,BOS,MIL,1.5,Turnovers,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
60021,Derrick White,G,BOS,MIL,5.0,Assists,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
60021,Derrick White,G,BOS,MIL,9.5,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
60021,Derrick White,G,BOS,MIL,4.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
60021,Derrick White,G,BOS,MIL,18.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
60021,Derrick White,G,BOS,MIL,13.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
60021,Derrick White,G,BOS,MIL,23.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1677,Khris Middleton,F,MIL,BOS,5.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1677,Khris Middleton,F,MIL,BOS,26.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1677,Khris Middleton,F,MIL,BOS,15.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1677,Khris Middleton,F,MIL,BOS,6.0,Assists,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
1677,Khris Middleton,F,MIL,BOS,11.0,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
174379,Malik Beasley,G,MIL,BOS,12.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
174379,Malik Beasley,G,MIL,BOS,8.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:40:00-05:00
173120,Kristaps Porzingis,F-C,BOS,MIL,21.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173120,Kristaps Porzingis,F-C,BOS,MIL,8.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173120,Kristaps Porzingis,F-C,BOS,MIL,29.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173120,Kristaps Porzingis,F-C,BOS,MIL,27.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173120,Kristaps Porzingis,F-C,BOS,MIL,10.0,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173120,Kristaps Porzingis,F-C,BOS,MIL,19.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,29.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,33.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,3.5,Assists,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,5.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,27.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,2.5,Turnovers,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,9.0,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,1.5,Blks+Stls,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1535,Jaylen Brown,G-F,BOS,MIL,24.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173626,Jrue Holiday,G,BOS,MIL,4.5,Assists,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173626,Jrue Holiday,G,BOS,MIL,12.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173626,Jrue Holiday,G,BOS,MIL,23.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173626,Jrue Holiday,G,BOS,MIL,18.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173626,Jrue Holiday,G,BOS,MIL,17.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173626,Jrue Holiday,G,BOS,MIL,10.5,Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
173626,Jrue Holiday,G,BOS,MIL,6.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
25376,Bobby Portis,F,MIL,BOS,9.5,Points,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
25376,Bobby Portis,F,MIL,BOS,16.5,Pts+Rebs+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
25376,Bobby Portis,F,MIL,BOS,6.0,Rebounds,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
25376,Bobby Portis,F,MIL,BOS,10.5,Pts+Asts,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
25376,Bobby Portis,F,MIL,BOS,0.5,Turnovers,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
25376,Bobby Portis,F,MIL,BOS,15.5,Pts+Rebs,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
1993,Pat Connaughton,G,MIL,BOS,0.5,Blks+Stls,dd3e85eb-86e0-4c11-a2cc-b5a2f4e58975,2024-01-11T19:30:00-05:00
10818,Anfernee Simons,G,POR,OKC,4.0,Assists,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,18.5,FG Attempted,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,3.5,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,9.0,3-PT Attempted,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,22.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,30.5,Pts+Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,3.5,3-PT Made,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,26.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,0.5,Steals,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,7.5,Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,27.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,34.0,Fantasy Score,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
10818,Anfernee Simons,G,POR,OKC,3.5,Free Throws Made,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,17.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,8.0,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,1.5,3-PT Made,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,27.5,Pts+Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,25.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,19.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,10.5,Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,1.5,Dunks,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,1.5,Offensive Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
93905,Chet Holmgren,C-F,OKC,POR,38.0,Fantasy Score,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
178018,Duop Reath,C,POR,OKC,19.0,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
178018,Duop Reath,C,POR,OKC,20.0,Pts+Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
178018,Duop Reath,C,POR,OKC,13.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79925,Jerami Grant,F,POR,OKC,28.5,Fantasy Score,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
178018,Duop Reath,C,POR,OKC,0.5,Steals,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
178018,Duop Reath,C,POR,OKC,7.0,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
178018,Duop Reath,C,POR,OKC,12.0,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79951,Jalen Williams,G-F,OKC,POR,2.5,Free Throws Made,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79951,Jalen Williams,G-F,OKC,POR,32.5,Fantasy Score,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79951,Jalen Williams,G-F,OKC,POR,17.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79925,Jerami Grant,F,POR,OKC,22.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,0.5,Offensive Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79925,Jerami Grant,F,POR,OKC,18.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79925,Jerami Grant,F,POR,OKC,0.5,Steals,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79925,Jerami Grant,F,POR,OKC,4.0,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79925,Jerami Grant,F,POR,OKC,21.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
79925,Jerami Grant,F,POR,OKC,25.5,Pts+Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,4.5,Assists,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,11.0,Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,18.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,23.5,Pts+Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,6.5,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,28.0,Fantasy Score,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,12.0,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
54138,Josh Giddey,G,OKC,POR,16.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,0.5,Steals,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,8.5,Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,3.5,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,12.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,21.5,Pts+Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,15.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,17.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
174235,Scoot Henderson,G,POR,OKC,5.0,Assists,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,53.0,Fantasy Score,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,6.0,Assists,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,31.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,20.5,FG Attempted,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,6.0,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,0.5,Dunks,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,37.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,43.5,Pts+Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,37.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
2243,Shai Gilgeous-Alexander,G,OKC,POR,12.0,Rebs+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
175130,Toumani Camara,F,POR,OKC,0.5,3-PT Made,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
178018,Duop Reath,C,POR,OKC,24.0,Fantasy Score,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
175130,Toumani Camara,F,POR,OKC,11.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
175130,Toumani Camara,F,POR,OKC,5.0,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:10:00-05:00
88490,Isaiah Joe,G,OKC,POR,12.5,Pts+Rebs,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:00:00-05:00
88490,Isaiah Joe,G,OKC,POR,9.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:00:00-05:00
88490,Isaiah Joe,G,OKC,POR,10.5,Pts+Asts,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:00:00-05:00
88490,Isaiah Joe,G,OKC,POR,2.5,Rebounds,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:00:00-05:00
88490,Isaiah Joe,G,OKC,POR,0.5,Steals,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:00:00-05:00
175716,Cason Wallace,G,OKC,POR,0.5,Turnovers,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:00:00-05:00
175716,Cason Wallace,G,OKC,POR,6.5,Points,c19fef96-c6c5-4788-89c5-200e3b7cd6ab,2024-01-11T20:00:00-05:00
174354,Derrick Jones Jr.,F,DAL,NYK,5.0,Rebounds,21edb33b-e8ba-4ef5-8281-06d5dd2d7cac,2024-01-11T20:40:00-05:00
174354,Derrick Jones Jr.,F,DAL,NYK,19.0,Pts+Rebs+Asts,21edb33b-e8ba-4ef5-8281-06d5dd2d7cac,2024-01-11T20:40:00-05:00
174354,Derrick Jones Jr.,F,DAL,NYK,12.5,Points,21edb33b-e8ba-4ef5-8281-06d5dd2d7cac,2024-01-11T20:40:00-05:00
174354,Derrick Jones Jr.,F,DAL,NYK,17.5,Pts+Rebs,21edb33b-e8ba-4ef5-8281-06d5dd2d7cac,2024-01-11T20:40:00-05:00
174354,Derrick Jones Jr.,F,DAL,NYK,13.5,Pts+Asts,21edb33b-e8ba-4ef5-8281-06d5dd2d7cac,2024-01-11T20:40:00-05:00
174284,Donte DiVincenzo,G,NYK,DAL,15.0,Pts+Rebs,21edb33b-e8ba-4ef5-8281-06d5dd2d7cac,2024-01-11T20:40:00-05:00
