Player_ID,Name,Position,Team,Opponent,Line_Score_existing,Stat_Type,Game_ID,Start_Time
87365,Bojan Bogdanovic,G-F,DET,MIN,2.5,3-PT Made,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
87365,Bojan Bogdanovic,G-F,DET,MIN,17.5,Points,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
87365,Bojan Bogdanovic,G-F,DET,MIN,20.5,Pts+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
87365,Bojan Bogdanovic,G-F,DET,MIN,21.5,Pts+Rebs,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
87365,Bojan Bogdanovic,G-F,DET,MIN,23.5,Pts+Rebs+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,1.5,3-PT Made,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,0.5,Blocked Shots,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,9.5,Points,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,11.5,Pts+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,15.5,Pts+Rebs,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,17.5,Pts+Rebs+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,7.5,Rebs+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
25434,Isaiah Stewart,F-C,DET,MIN,1.5,Turnovers,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
79907,Jaden Ivey,G,DET,MIN,17.5,Points,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
79907,Jaden Ivey,G,DET,MIN,22.5,Pts+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
79907,Jaden Ivey,G,DET,MIN,21.5,Pts+Rebs,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
79907,Jaden Ivey,G,DET,MIN,26.5,Pts+Rebs+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
79907,Jaden Ivey,G,DET,MIN,8.5,Rebs+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
79907,Jaden Ivey,G,DET,MIN,3.5,Turnovers,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
87848,Jalen Duren,C,DET,MIN,13.5,Points,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
87848,Jalen Duren,C,DET,MIN,15.5,Pts+Asts,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
87848,Jalen Duren,C,DET,MIN,24.5,Pts+Rebs,382447f0-b4b9-4dae-947c-d078d11d089c,2024-01-17T19:10:00.000-05:00
