Player_ID,Name,Position,Team,Opponent,Line_Score_existing,Stat_Type,Game_ID,Start_Time
96514,Cameron Johnson,F,BKN,LAC,13.5,Points,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96514,Cameron Johnson,F,BKN,LAC,15.5,Pts+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96514,Cameron Johnson,F,BKN,LAC,17.5,Pts+Rebs,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96514,Cameron Johnson,F,BKN,LAC,19.5,Pts+Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96321,Dorian Finney-Smith,F,BKN,LAC,8.5,Points,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96321,Dorian Finney-Smith,F,BKN,LAC,12.5,Pts+Rebs,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96508,Mikal Bridges,F,BKN,LAC,2.5,3-PT Made,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96508,Mikal Bridges,F,BKN,LAC,22.5,Points,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96508,Mikal Bridges,F,BKN,LAC,25.5,Pts+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96508,Mikal Bridges,F,BKN,LAC,26.5,Pts+Rebs,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96508,Mikal Bridges,F,BKN,LAC,30.5,Pts+Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
96508,Mikal Bridges,F,BKN,LAC,4.5,Rebounds,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
10726,Nicolas Claxton,C,BKN,LAC,13.5,Points,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
10726,Nicolas Claxton,C,BKN,LAC,15.5,Pts+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
10726,Nicolas Claxton,C,BKN,LAC,24.5,Pts+Rebs,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
10726,Nicolas Claxton,C,BKN,LAC,26.5,Pts+Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
10726,Nicolas Claxton,C,BKN,LAC,13.5,Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1957,Spencer Dinwiddie,G,BKN,LAC,5.5,Assists,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1957,Spencer Dinwiddie,G,BKN,LAC,12.5,Points,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1957,Spencer Dinwiddie,G,BKN,LAC,18.5,Pts+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1957,Spencer Dinwiddie,G,BKN,LAC,15.5,Pts+Rebs,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1957,Spencer Dinwiddie,G,BKN,LAC,21.5,Pts+Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1957,Spencer Dinwiddie,G,BKN,LAC,8.5,Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
175245,James Harden,G,LAC,BKN,1.5,Blks+Stls,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
175245,James Harden,G,LAC,BKN,16.5,Points,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
175245,James Harden,G,LAC,BKN,25.5,Pts+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
175245,James Harden,G,LAC,BKN,21.5,Pts+Rebs,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
175245,James Harden,G,LAC,BKN,31.5,Pts+Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
175245,James Harden,G,LAC,BKN,14.5,Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1724,Kawhi Leonard,F,LAC,BKN,2.5,Blks+Stls,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1724,Kawhi Leonard,F,LAC,BKN,24.5,Points,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1724,Kawhi Leonard,F,LAC,BKN,28.5,Pts+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1724,Kawhi Leonard,F,LAC,BKN,31.5,Pts+Rebs,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1724,Kawhi Leonard,F,LAC,BKN,34.5,Pts+Rebs+Asts,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1724,Kawhi Leonard,F,LAC,BKN,6.5,Rebounds,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1724,Kawhi Leonard,F,LAC,BKN,1.5,Steals,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
1716,Paul George,F,LAC,BKN,3.5,3-PT Made,800c58e8-4d30-4d96-8808-fe5baf6f5bb0,2024-01-21T15:40:00.000-05:00
