"timestamp","game_id","line","participant","participant_name","stat_type","game_date"
"2023-10-26T10:55:17.374480","8a673a488573ce37a3bdd7f0c1fd5d3a",5.5,364,"D'Angelo Russell","player_assists_over_under",2023-10-27
"2023-10-26T10:55:17.374444","8a673a488573ce37a3bdd7f0c1fd5d3a",4.5,374,"Austin Reaves","player_assists_over_under",2023-10-27
"2023-10-26T10:55:17.374407","8a673a488573ce37a3bdd7f0c1fd5d3a",5.5,383,"Lebron James","player_assists_over_under",2023-10-27
"2023-10-26T22:05:21.011832","8a673a488573ce37a3bdd7f0c1fd5d3a",20.5,364,"D'Angelo Russell","player_assists_points_over_under",2023-10-27
"2023-10-26T20:15:20.339292","8a673a488573ce37a3bdd7f0c1fd5d3a",26,367,"Anthony Davis","player_assists_points_over_under",2023-10-27
"2023-10-26T16:20:19.793073","8a673a488573ce37a3bdd7f0c1fd5d3a",19,374,"Austin Reaves","player_assists_points_over_under",2023-10-27
"2023-10-26T11:25:17.295068","8a673a488573ce37a3bdd7f0c1fd5d3a",36.5,377,"Kevin Durant","player_assists_points_over_under",2023-10-27
"2023-10-26T16:25:20.491671","8a673a488573ce37a3bdd7f0c1fd5d3a",11,380,"Josh Okogie","player_assists_points_over_under",2023-10-27
"2023-10-26T11:25:17.295104","8a673a488573ce37a3bdd7f0c1fd5d3a",25.5,383,"Lebron James","player_assists_points_over_under",2023-10-27
"2023-10-26T11:25:17.295139","8a673a488573ce37a3bdd7f0c1fd5d3a",16.5,16159,"Jusuf Nurkic","player_assists_points_over_under",2023-10-27
"2023-10-26T11:25:17.295287","8a673a488573ce37a3bdd7f0c1fd5d3a",11.5,16830,"Taurean Prince","player_assists_points_over_under",2023-10-27
"2023-10-26T19:40:19.443168","8a673a488573ce37a3bdd7f0c1fd5d3a",12.5,17097,"Grayson Allen","player_assists_points_over_under",2023-10-27
"2023-10-26T22:00:19.997662","8a673a488573ce37a3bdd7f0c1fd5d3a",23.5,364,"D'Angelo Russell","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T14:45:19.290090","8a673a488573ce37a3bdd7f0c1fd5d3a",38.5,367,"Anthony Davis","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T16:20:19.792965","8a673a488573ce37a3bdd7f0c1fd5d3a",23.5,374,"Austin Reaves","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T14:50:19.329649","8a673a488573ce37a3bdd7f0c1fd5d3a",43.5,377,"Kevin Durant","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T22:00:19.997565","8a673a488573ce37a3bdd7f0c1fd5d3a",33,383,"Lebron James","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T22:55:17.861373","8a673a488573ce37a3bdd7f0c1fd5d3a",26,16159,"Jusuf Nurkic","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T23:20:19.571697","8a673a488573ce37a3bdd7f0c1fd5d3a",13.5,17105,"Drew Eubanks","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T17:50:19.018801","8a673a488573ce37a3bdd7f0c1fd5d3a",19.5,17106,"Eric Gordon","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T23:20:19.571483","8a673a488573ce37a3bdd7f0c1fd5d3a",10.5,17128,"Yuta Watanabe","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-27T01:05:18.878852","8a673a488573ce37a3bdd7f0c1fd5d3a",13,17241,"Jordan Goodwin","player_assists_points_rebounds_over_under",2023-10-27
"2023-10-26T11:40:19.614744","8a673a488573ce37a3bdd7f0c1fd5d3a",8.5,364,"D'Angelo Russell","player_assists_rebounds_over_under",2023-10-27
"2023-10-26T14:40:20.314582","8a673a488573ce37a3bdd7f0c1fd5d3a",15,367,"Anthony Davis","player_assists_rebounds_over_under",2023-10-27
"2023-10-26T11:40:19.614712","8a673a488573ce37a3bdd7f0c1fd5d3a",8.5,374,"Austin Reaves","player_assists_rebounds_over_under",2023-10-27
"2023-10-26T11:40:19.614548","8a673a488573ce37a3bdd7f0c1fd5d3a",12.5,377,"Kevin Durant","player_assists_rebounds_over_under",2023-10-27
"2023-10-26T11:40:19.614581","8a673a488573ce37a3bdd7f0c1fd5d3a",12.5,383,"Lebron James","player_assists_rebounds_over_under",2023-10-27
"2023-10-26T23:30:18.577742","8a673a488573ce37a3bdd7f0c1fd5d3a",12.5,16159,"Jusuf Nurkic","player_assists_rebounds_over_under",2023-10-27
"2023-10-26T11:40:19.614614","8a673a488573ce37a3bdd7f0c1fd5d3a",0.5,383,"Lebron James","player_blocks_over_under",2023-10-27
"2023-10-26T11:50:19.215793","8a673a488573ce37a3bdd7f0c1fd5d3a",3.5,367,"Anthony Davis","player_blocks_steals_over_under",2023-10-27
"2023-10-26T11:50:19.216038","8a673a488573ce37a3bdd7f0c1fd5d3a",0.5,464,"Gabe Vincent","player_blocks_steals_over_under",2023-10-27
"2023-10-26T11:50:19.215856","8a673a488573ce37a3bdd7f0c1fd5d3a",1.5,16159,"Jusuf Nurkic","player_blocks_steals_over_under",2023-10-27
"2023-10-26T22:00:19.997711","8a673a488573ce37a3bdd7f0c1fd5d3a",14.5,364,"D'Angelo Russell","player_points_over_under",2023-10-27
"2023-10-26T20:15:20.339325","8a673a488573ce37a3bdd7f0c1fd5d3a",24,367,"Anthony Davis","player_points_over_under",2023-10-27
"2023-10-26T10:10:19.847287","8a673a488573ce37a3bdd7f0c1fd5d3a",8.5,373,"Rui Hachimura","player_points_over_under",2023-10-27
"2023-10-26T16:20:19.792933","8a673a488573ce37a3bdd7f0c1fd5d3a",14.5,374,"Austin Reaves","player_points_over_under",2023-10-27
"2023-10-27T01:10:19.158053","8a673a488573ce37a3bdd7f0c1fd5d3a",30.5,377,"Kevin Durant","player_points_over_under",2023-10-27
"2023-10-26T23:50:19.098006","8a673a488573ce37a3bdd7f0c1fd5d3a",9.5,380,"Josh Okogie","player_points_over_under",2023-10-27
"2023-10-26T10:30:18.992881","8a673a488573ce37a3bdd7f0c1fd5d3a",20.5,383,"Lebron James","player_points_over_under",2023-10-27
"2023-10-26T10:10:19.847253","8a673a488573ce37a3bdd7f0c1fd5d3a",6.5,464,"Gabe Vincent","player_points_over_under",2023-10-27
"2023-10-26T10:30:18.992951","8a673a488573ce37a3bdd7f0c1fd5d3a",13.5,16159,"Jusuf Nurkic","player_points_over_under",2023-10-27
"2023-10-26T10:10:19.847218","8a673a488573ce37a3bdd7f0c1fd5d3a",7.5,16511,"Christian Wood","player_points_over_under",2023-10-27
"2023-10-26T20:30:20.587034","8a673a488573ce37a3bdd7f0c1fd5d3a",10,16830,"Taurean Prince","player_points_over_under",2023-10-27
"2023-10-26T19:20:19.091838","8a673a488573ce37a3bdd7f0c1fd5d3a",10.5,17097,"Grayson Allen","player_points_over_under",2023-10-27
"2023-10-26T23:20:19.571747","8a673a488573ce37a3bdd7f0c1fd5d3a",6,17105,"Drew Eubanks","player_points_over_under",2023-10-27
"2023-10-26T17:50:19.018751","8a673a488573ce37a3bdd7f0c1fd5d3a",14.5,17106,"Eric Gordon","player_points_over_under",2023-10-27
"2023-10-26T23:20:19.571537","8a673a488573ce37a3bdd7f0c1fd5d3a",6,17128,"Yuta Watanabe","player_points_over_under",2023-10-27
"2023-10-26T23:20:19.571644","8a673a488573ce37a3bdd7f0c1fd5d3a",7,17241,"Jordan Goodwin","player_points_over_under",2023-10-27
"2023-10-26T19:55:18.842015","8a673a488573ce37a3bdd7f0c1fd5d3a",5.5,17243,"Cam Reddish","player_points_over_under",2023-10-27
"2023-10-26T22:00:19.997613","8a673a488573ce37a3bdd7f0c1fd5d3a",17,364,"D'Angelo Russell","player_points_rebounds_over_under",2023-10-27
"2023-10-26T14:45:19.290124","8a673a488573ce37a3bdd7f0c1fd5d3a",35.5,367,"Anthony Davis","player_points_rebounds_over_under",2023-10-27
"2023-10-26T11:20:17.854016","8a673a488573ce37a3bdd7f0c1fd5d3a",12.5,373,"Rui Hachimura","player_points_rebounds_over_under",2023-10-27
"2023-10-26T15:15:20.174700","8a673a488573ce37a3bdd7f0c1fd5d3a",18.5,374,"Austin Reaves","player_points_rebounds_over_under",2023-10-27
