"timestamp","game_id","line","participant","participant_name","stat_type","game_date"
"2023-12-05T14:05:13.490339","24f2f9eab2d686244690e650d1c1ae33",6,376,"Jalen Brunson","player_assists_over_under",2023-12-06
"2023-12-05T14:05:13.489931","24f2f9eab2d686244690e650d1c1ae33",5,461,"Julius Randle","player_assists_over_under",2023-12-06
"2023-12-04T19:15:12.221595","24f2f9eab2d686244690e650d1c1ae33",7,16490,"Damian Lillard","player_assists_over_under",2023-12-06
"2023-12-04T19:15:12.221924","24f2f9eab2d686244690e650d1c1ae33",3.5,16818,"Khris Middleton","player_assists_over_under",2023-12-06
"2023-12-04T19:25:12.062909","24f2f9eab2d686244690e650d1c1ae33",14.5,375,"Malik Beasley","player_assists_points_over_under",2023-12-06
"2023-12-05T17:35:12.147163","24f2f9eab2d686244690e650d1c1ae33",33.5,376,"Jalen Brunson","player_assists_points_over_under",2023-12-06
"2023-12-05T14:05:13.490520","24f2f9eab2d686244690e650d1c1ae33",19,378,"Rj Barrett","player_assists_points_over_under",2023-12-06
"2023-12-04T19:25:12.062585","24f2f9eab2d686244690e650d1c1ae33",26.5,461,"Julius Randle","player_assists_points_over_under",2023-12-06
"2023-12-05T23:30:12.197579","24f2f9eab2d686244690e650d1c1ae33",15,758,"Immanuel Quickley","player_assists_points_over_under",2023-12-06
"2023-12-04T19:25:12.063157","24f2f9eab2d686244690e650d1c1ae33",10.5,764,"Josh Hart","player_assists_points_over_under",2023-12-06
"2023-12-04T19:25:12.062374","24f2f9eab2d686244690e650d1c1ae33",35.5,16489,"Giannis Antetokounmpo","player_assists_points_over_under",2023-12-06
"2023-12-05T17:40:12.432554","24f2f9eab2d686244690e650d1c1ae33",33,16490,"Damian Lillard","player_assists_points_over_under",2023-12-06
"2023-12-05T20:05:13.480825","24f2f9eab2d686244690e650d1c1ae33",17.5,16818,"Khris Middleton","player_assists_points_over_under",2023-12-06
"2023-12-04T19:25:12.063095","24f2f9eab2d686244690e650d1c1ae33",10.5,17240,"Bobby Portis","player_assists_points_over_under",2023-12-06
"2023-12-05T23:30:12.197545","24f2f9eab2d686244690e650d1c1ae33",19,375,"Malik Beasley","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-05T19:10:11.544157","24f2f9eab2d686244690e650d1c1ae33",37,376,"Jalen Brunson","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-04T19:20:13.147541","24f2f9eab2d686244690e650d1c1ae33",22.5,378,"Rj Barrett","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-05T21:40:13.675630","24f2f9eab2d686244690e650d1c1ae33",17,389,"Mitchell Robinson","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-04T19:15:12.221493","24f2f9eab2d686244690e650d1c1ae33",35.5,461,"Julius Randle","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-04T19:20:13.147732","24f2f9eab2d686244690e650d1c1ae33",17.5,758,"Immanuel Quickley","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-05T21:40:13.675593","24f2f9eab2d686244690e650d1c1ae33",46.5,16489,"Giannis Antetokounmpo","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-05T17:25:12.051745","24f2f9eab2d686244690e650d1c1ae33",37.5,16490,"Damian Lillard","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-05T19:10:11.544227","24f2f9eab2d686244690e650d1c1ae33",19.5,16510,"Brook Lopez","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-05T21:40:13.675667","24f2f9eab2d686244690e650d1c1ae33",22,16818,"Khris Middleton","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-04T19:20:13.147767","24f2f9eab2d686244690e650d1c1ae33",18.5,17240,"Bobby Portis","player_assists_points_rebounds_over_under",2023-12-06
"2023-12-05T23:55:12.531715","24f2f9eab2d686244690e650d1c1ae33",10,376,"Jalen Brunson","player_assists_rebounds_over_under",2023-12-06
"2023-12-06T00:20:12.195604","24f2f9eab2d686244690e650d1c1ae33",15,461,"Julius Randle","player_assists_rebounds_over_under",2023-12-06
"2023-12-05T16:45:13.762723","24f2f9eab2d686244690e650d1c1ae33",8.5,764,"Josh Hart","player_assists_rebounds_over_under",2023-12-06
"2023-12-04T19:30:13.520625","24f2f9eab2d686244690e650d1c1ae33",16.5,16489,"Giannis Antetokounmpo","player_assists_rebounds_over_under",2023-12-06
"2023-12-05T14:05:13.490001","24f2f9eab2d686244690e650d1c1ae33",11.5,16490,"Damian Lillard","player_assists_rebounds_over_under",2023-12-06
"2023-12-05T17:10:11.566331","24f2f9eab2d686244690e650d1c1ae33",8,16818,"Khris Middleton","player_assists_rebounds_over_under",2023-12-06
"2023-12-04T19:30:13.521317","24f2f9eab2d686244690e650d1c1ae33",8.5,17240,"Bobby Portis","player_assists_rebounds_over_under",2023-12-06
"2023-12-04T19:35:11.513785","24f2f9eab2d686244690e650d1c1ae33",2.5,389,"Mitchell Robinson","player_blocks_steals_over_under",2023-12-06
"2023-12-05T15:30:11.728871","24f2f9eab2d686244690e650d1c1ae33",0.5,465,"Quentin Grimes","player_blocks_steals_over_under",2023-12-06
"2023-12-04T19:35:11.513865","24f2f9eab2d686244690e650d1c1ae33",0.5,758,"Immanuel Quickley","player_blocks_steals_over_under",2023-12-06
"2023-12-04T19:00:12.180208","24f2f9eab2d686244690e650d1c1ae33",7.5,368,"Donte Divincenzo","player_points_over_under",2023-12-06
"2023-12-04T19:00:12.180003","24f2f9eab2d686244690e650d1c1ae33",12.5,375,"Malik Beasley","player_points_over_under",2023-12-06
"2023-12-05T15:15:11.141383","24f2f9eab2d686244690e650d1c1ae33",27.5,376,"Jalen Brunson","player_points_over_under",2023-12-06
"2023-12-06T00:15:15.686019","24f2f9eab2d686244690e650d1c1ae33",17,378,"Rj Barrett","player_points_over_under",2023-12-06
"2023-12-04T19:00:12.180038","24f2f9eab2d686244690e650d1c1ae33",6,389,"Mitchell Robinson","player_points_over_under",2023-12-06
"2023-12-05T19:10:11.544113","24f2f9eab2d686244690e650d1c1ae33",21.5,461,"Julius Randle","player_points_over_under",2023-12-06
"2023-12-06T00:05:11.953611","24f2f9eab2d686244690e650d1c1ae33",13.5,758,"Immanuel Quickley","player_points_over_under",2023-12-06
"2023-12-04T19:00:12.180174","24f2f9eab2d686244690e650d1c1ae33",8,764,"Josh Hart","player_points_over_under",2023-12-06
"2023-12-05T21:45:11.843058","24f2f9eab2d686244690e650d1c1ae33",29.5,16489,"Giannis Antetokounmpo","player_points_over_under",2023-12-06
"2023-12-05T15:05:12.445384","24f2f9eab2d686244690e650d1c1ae33",26.5,16490,"Damian Lillard","player_points_over_under",2023-12-06
"2023-12-05T17:20:12.933025","24f2f9eab2d686244690e650d1c1ae33",12.5,16510,"Brook Lopez","player_points_over_under",2023-12-06
"2023-12-05T16:05:11.365956","24f2f9eab2d686244690e650d1c1ae33",13.5,16818,"Khris Middleton","player_points_over_under",2023-12-06
"2023-12-04T19:00:12.180140","24f2f9eab2d686244690e650d1c1ae33",9.5,17240,"Bobby Portis","player_points_over_under",2023-12-06
"2023-12-04T19:25:12.062878","24f2f9eab2d686244690e650d1c1ae33",16.5,375,"Malik Beasley","player_points_rebounds_over_under",2023-12-06
"2023-12-05T19:55:13.564818","24f2f9eab2d686244690e650d1c1ae33",31.5,376,"Jalen Brunson","player_points_rebounds_over_under",2023-12-06
"2023-12-04T19:25:12.062847","24f2f9eab2d686244690e650d1c1ae33",20.5,378,"Rj Barrett","player_points_rebounds_over_under",2023-12-06
"2023-12-04T19:25:12.062541","24f2f9eab2d686244690e650d1c1ae33",30.5,461,"Julius Randle","player_points_rebounds_over_under",2023-12-06
"2023-12-04T19:25:12.063064","24f2f9eab2d686244690e650d1c1ae33",15.5,758,"Immanuel Quickley","player_points_rebounds_over_under",2023-12-06
"2023-12-05T14:50:12.508401","24f2f9eab2d686244690e650d1c1ae33",14.5,764,"Josh Hart","player_points_rebounds_over_under",2023-12-06
"2023-12-05T19:55:13.564775","24f2f9eab2d686244690e650d1c1ae33",30.5,16490,"Damian Lillard","player_points_rebounds_over_under",2023-12-06
"2023-12-05T15:00:12.660602","24f2f9eab2d686244690e650d1c1ae33",17.5,16818,"Khris Middleton","player_points_rebounds_over_under",2023-12-06
"2023-12-04T19:25:12.063126","24f2f9eab2d686244690e650d1c1ae33",17.5,17240,"Bobby Portis","player_points_rebounds_over_under",2023-12-06
"2023-12-04T19:10:13.709459","24f2f9eab2d686244690e650d1c1ae33",3.5,378,"Rj Barrett","player_rebounds_over_under",2023-12-06
"2023-12-05T21:50:12.935308","24f2f9eab2d686244690e650d1c1ae33",10.5,389,"Mitchell Robinson","player_rebounds_over_under",2023-12-06
"2023-12-05T14:25:12.374084","24f2f9eab2d686244690e650d1c1ae33",9.5,461,"Julius Randle","player_rebounds_over_under",2023-12-06
"2023-12-05T15:30:11.728834","24f2f9eab2d686244690e650d1c1ae33",5,760,"Isaiah Hartenstein","player_rebounds_over_under",2023-12-06
"2023-12-05T23:25:11.603230","24f2f9eab2d686244690e650d1c1ae33",6.5,764,"Josh Hart","player_rebounds_over_under",2023-12-06
"2023-12-05T21:40:13.675524","24f2f9eab2d686244690e650d1c1ae33",11,16489,"Giannis Antetokounmpo","player_rebounds_over_under",2023-12-06
"2023-12-04T19:10:13.709409","24f2f9eab2d686244690e650d1c1ae33",5,16510,"Brook Lopez","player_rebounds_over_under",2023-12-06
"2023-12-05T21:15:12.732359","24f2f9eab2d686244690e650d1c1ae33",7,17240,"Bobby Portis","player_rebounds_over_under",2023-12-06
"2023-12-04T19:30:13.520879","24f2f9eab2d686244690e650d1c1ae33",0.5,378,"Rj Barrett","player_steals_over_under",2023-12-06
"2023-12-04T19:30:13.520730","24f2f9eab2d686244690e650d1c1ae33",0.5,461,"Julius Randle","player_steals_over_under",2023-12-06
"2023-12-05T15:30:11.728796","24f2f9eab2d686244690e650d1c1ae33",0.5,760,"Isaiah Hartenstein","player_steals_over_under",2023-12-06
"2023-12-04T19:30:13.520976","24f2f9eab2d686244690e650d1c1ae33",0.5,16818,"Khris Middleton","player_steals_over_under",2023-12-06
"2023-12-04T19:30:13.521252","24f2f9eab2d686244690e650d1c1ae33",0.5,17240,"Bobby Portis","player_steals_over_under",2023-12-06
"2023-12-04T19:15:12.221873","24f2f9eab2d686244690e650d1c1ae33",1.5,378,"Rj Barrett","player_threes_over_under",2023-12-06
"2023-12-05T15:30:11.728741","24f2f9eab2d686244690e650d1c1ae33",0.5,760,"Isaiah Hartenstein","player_turnovers_over_under",2023-12-06
"2023-12-04T19:35:11.513750","24f2f9eab2d686244690e650d1c1ae33",2.5,16490,"Damian Lillard","player_turnovers_over_under",2023-12-06
"2023-12-06T03:00:12.987051","109a8d9cf8de37e256d98b1aa522ae92",5,377,"Kevin Durant","player_assists_over_under",2023-12-06
"2023-12-06T00:40:11.978300","109a8d9cf8de37e256d98b1aa522ae92",7,383,"Lebron James","player_assists_over_under",2023-12-06
"2023-12-04T19:15:12.222024","109a8d9cf8de37e256d98b1aa522ae92",7,386,"Devin Booker","player_assists_over_under",2023-12-06
"2023-12-05T15:25:11.795203","109a8d9cf8de37e256d98b1aa522ae92",2.5,17106,"Eric Gordon","player_assists_over_under",2023-12-06
"2023-12-04T19:10:13.709612","109a8d9cf8de37e256d98b1aa522ae92",20.5,364,"D'Angelo Russell","player_assists_points_over_under",2023-12-06
"2023-12-04T19:05:12.971479","109a8d9cf8de37e256d98b1aa522ae92",28.5,367,"Anthony Davis","player_assists_points_over_under",2023-12-06
"2023-12-04T19:10:13.710348","109a8d9cf8de37e256d98b1aa522ae92",17.5,374,"Austin Reaves","player_assists_points_over_under",2023-12-06
"2023-12-06T02:50:12.882636","109a8d9cf8de37e256d98b1aa522ae92",34.5,377,"Kevin Durant","player_assists_points_over_under",2023-12-06
