Player_ID,Name,Position,Team,Opponent,Line_Score,Stat_type
79926,Lauri Markkanen,F-C,UTA,DEN,22.5,Points
87402,Kentavious Caldwell-Pope,G,DEN,UTA,9.5,Points
87402,Kentavious Caldwell-Pope,G,DEN,UTA,11.5,Pts+Asts
87402,Kentavious Caldwell-Pope,G,DEN,UTA,2.5,Assists
87402,Kentavious Caldwell-Pope,G,DEN,UTA,12.0,Pts+Rebs
87402,Kentavious Caldwell-Pope,G,DEN,UTA,2.5,Rebounds
87402,Kentavious Caldwell-Pope,G,DEN,UTA,0.5,Offensive Rebounds
87402,Kentavious Caldwell-Pope,G,DEN,UTA,20.5,Fantasy Score
87402,Kentavious Caldwell-Pope,G,DEN,UTA,0.5,Blocked Shots
87402,Kentavious Caldwell-Pope,G,DEN,UTA,1.5,Free Throws Made
88346,Simone Fontecchio,F,UTA,DEN,1.5,3-PT Made
88346,Simone Fontecchio,F,UTA,DEN,11.5,Pts+Rebs
88346,Simone Fontecchio,F,UTA,DEN,8.5,Points
88346,Simone Fontecchio,F,UTA,DEN,16.5,Fantasy Score
2023,Michael Porter Jr.,F,DEN,UTA,16.5,Points
2023,Michael Porter Jr.,F,DEN,UTA,23.5,Pts+Rebs+Asts
2023,Michael Porter Jr.,F,DEN,UTA,6.0,Rebounds
2023,Michael Porter Jr.,F,DEN,UTA,17.5,Pts+Asts
2023,Michael Porter Jr.,F,DEN,UTA,0.5,Steals
2023,Michael Porter Jr.,F,DEN,UTA,1.5,Free Throws Made
2023,Michael Porter Jr.,F,DEN,UTA,27.5,Fantasy Score
2023,Michael Porter Jr.,F,DEN,UTA,22.5,Pts+Rebs
2023,Michael Porter Jr.,F,DEN,UTA,7.0,3-PT Attempted
2023,Michael Porter Jr.,F,DEN,UTA,7.5,Rebs+Asts
2023,Michael Porter Jr.,F,DEN,UTA,0.5,Blocked Shots
125435,Kris Dunn,G,UTA,DEN,1.5,Blks+Stls
125435,Kris Dunn,G,UTA,DEN,8.0,Rebs+Asts
125435,Kris Dunn,G,UTA,DEN,10.5,Pts+Asts
125435,Kris Dunn,G,UTA,DEN,5.0,Assists
1291,Nikola Jokic,C,DEN,UTA,3.0,Offensive Rebounds
1291,Nikola Jokic,C,DEN,UTA,57.0,Fantasy Score
1291,Nikola Jokic,C,DEN,UTA,5.0,Free Throws Made
1291,Nikola Jokic,C,DEN,UTA,8.0,Defensive Rebounds
1291,Nikola Jokic,C,DEN,UTA,33.5,Pts+Asts
1291,Nikola Jokic,C,DEN,UTA,2.5,Blks+Stls
1291,Nikola Jokic,C,DEN,UTA,2.5,Turnovers
1291,Nikola Jokic,C,DEN,UTA,20.5,Rebs+Asts
1291,Nikola Jokic,C,DEN,UTA,36.0,Pts+Rebs
1291,Nikola Jokic,C,DEN,UTA,45.5,Pts+Rebs+Asts
1291,Nikola Jokic,C,DEN,UTA,9.5,Assists
1291,Nikola Jokic,C,DEN,UTA,11.0,Rebounds
1291,Nikola Jokic,C,DEN,UTA,24.5,Points
1552,Jordan Clarkson,G,UTA,DEN,25.5,Pts+Rebs+Asts
1552,Jordan Clarkson,G,UTA,DEN,1.5,3-PT Made
1552,Jordan Clarkson,G,UTA,DEN,17.5,Points
1552,Jordan Clarkson,G,UTA,DEN,22.5,Pts+Asts
1552,Jordan Clarkson,G,UTA,DEN,20.5,Pts+Rebs
1552,Jordan Clarkson,G,UTA,DEN,4.5,Assists
1552,Jordan Clarkson,G,UTA,DEN,8.0,Rebs+Asts
1552,Jordan Clarkson,G,UTA,DEN,3.5,Free Throws Made
1552,Jordan Clarkson,G,UTA,DEN,27.5,Fantasy Score
1552,Jordan Clarkson,G,UTA,DEN,0.5,Steals
125307,Reggie Jackson,G,DEN,UTA,13.5,Pts+Asts
125307,Reggie Jackson,G,DEN,UTA,11.5,Pts+Rebs
125307,Reggie Jackson,G,DEN,UTA,0.5,Blks+Stls
125307,Reggie Jackson,G,DEN,UTA,9.5,Points
79886,Peyton Watson,G,DEN,UTA,7.5,Points
79886,Peyton Watson,G,DEN,UTA,0.5,Blocked Shots
79886,Peyton Watson,G,DEN,UTA,10.5,Pts+Rebs
79886,Peyton Watson,G,DEN,UTA,0.5,Turnovers
79885,Christian Braun,G,DEN,UTA,6.5,Points
79885,Christian Braun,G,DEN,UTA,0.5,Turnovers
79885,Christian Braun,G,DEN,UTA,0.5,Steals
183194,Immanuel Quickley,G,TOR,LAC,8.5,Rebs+Asts
183194,Immanuel Quickley,G,TOR,LAC,7.0,3-PT Attempted
183194,Immanuel Quickley,G,TOR,LAC,18.5,Points
183194,Immanuel Quickley,G,TOR,LAC,3.5,Rebounds
183194,Immanuel Quickley,G,TOR,LAC,4.5,Assists
183194,Immanuel Quickley,G,TOR,LAC,2.5,3-PT Made
183194,Immanuel Quickley,G,TOR,LAC,31.0,Fantasy Score
183194,Immanuel Quickley,G,TOR,LAC,22.5,Pts+Rebs
183194,Immanuel Quickley,G,TOR,LAC,14.5,FG Attempted
183194,Immanuel Quickley,G,TOR,LAC,23.5,Pts+Asts
3828,Ivica Zubac,C,LAC,TOR,13.5,Points
3828,Ivica Zubac,C,LAC,TOR,31.0,Fantasy Score
3828,Ivica Zubac,C,LAC,TOR,14.5,Pts+Asts
3828,Ivica Zubac,C,LAC,TOR,6.5,Defensive Rebounds
3828,Ivica Zubac,C,LAC,TOR,11.5,Rebs+Asts
3828,Ivica Zubac,C,LAC,TOR,1.5,Dunks
3828,Ivica Zubac,C,LAC,TOR,23.5,Pts+Rebs
3828,Ivica Zubac,C,LAC,TOR,25.5,Pts+Rebs+Asts
3828,Ivica Zubac,C,LAC,TOR,10.0,Rebounds
2249,Pascal Siakam,F,TOR,LAC,36.0,Fantasy Score
2249,Pascal Siakam,F,TOR,LAC,4.0,Free Throws Made
2249,Pascal Siakam,F,TOR,LAC,24.5,Pts+Asts
2249,Pascal Siakam,F,TOR,LAC,10.0,Rebs+Asts
2249,Pascal Siakam,F,TOR,LAC,0.5,Dunks
2249,Pascal Siakam,F,TOR,LAC,26.5,Pts+Rebs
2249,Pascal Siakam,F,TOR,LAC,30.5,Pts+Rebs+Asts
2249,Pascal Siakam,F,TOR,LAC,6.5,Rebounds
2249,Pascal Siakam,F,TOR,LAC,20.5,Points
175245,James Harden,G,LAC,TOR,17.0,Points
175245,James Harden,G,LAC,TOR,6.5,3-PT Attempted
175245,James Harden,G,LAC,TOR,14.5,Rebs+Asts
175245,James Harden,G,LAC,TOR,4.0,Free Throws Made
175245,James Harden,G,LAC,TOR,22.5,Pts+Rebs
175245,James Harden,G,LAC,TOR,9.5,Assists
175245,James Harden,G,LAC,TOR,26.5,Pts+Asts
175245,James Harden,G,LAC,TOR,5.0,Rebounds
175245,James Harden,G,LAC,TOR,0.5,Blocked Shots
175245,James Harden,G,LAC,TOR,38.0,Fantasy Score
175245,James Harden,G,LAC,TOR,31.5,Pts+Rebs+Asts
175245,James Harden,G,LAC,TOR,1.5,Blks+Stls
183185,RJ Barrett,F-G,TOR,LAC,29.5,Fantasy Score
183185,RJ Barrett,F-G,TOR,LAC,8.0,Rebs+Asts
183185,RJ Barrett,F-G,TOR,LAC,19.5,Pts+Asts
183185,RJ Barrett,F-G,TOR,LAC,25.5,Pts+Rebs+Asts
183185,RJ Barrett,F-G,TOR,LAC,17.5,Points
183185,RJ Barrett,F-G,TOR,LAC,5.5,Rebounds
183185,RJ Barrett,F-G,TOR,LAC,3.5,Free Throws Made
183185,RJ Barrett,F-G,TOR,LAC,22.5,Pts+Rebs
1724,Kawhi Leonard,F,LAC,TOR,6.0,Rebounds
1724,Kawhi Leonard,F,LAC,TOR,23.5,Points
1724,Kawhi Leonard,F,LAC,TOR,2.5,Blks+Stls
1724,Kawhi Leonard,F,LAC,TOR,1.5,Steals
1724,Kawhi Leonard,F,LAC,TOR,4.0,Free Throws Made
1724,Kawhi Leonard,F,LAC,TOR,40.5,Fantasy Score
1724,Kawhi Leonard,F,LAC,TOR,29.5,Pts+Rebs
1724,Kawhi Leonard,F,LAC,TOR,16.5,FG Attempted
1724,Kawhi Leonard,F,LAC,TOR,26.5,Pts+Asts
1724,Kawhi Leonard,F,LAC,TOR,32.5,Pts+Rebs+Asts
53829,Scottie Barnes,G-F,TOR,LAC,31.5,Pts+Rebs+Asts
53829,Scottie Barnes,G-F,TOR,LAC,12.5,Rebs+Asts
53829,Scottie Barnes,G-F,TOR,LAC,24.5,Pts+Asts
53829,Scottie Barnes,G-F,TOR,LAC,41.0,Fantasy Score
53829,Scottie Barnes,G-F,TOR,LAC,2.5,Blks+Stls
53829,Scottie Barnes,G-F,TOR,LAC,15.5,FG Attempted
53829,Scottie Barnes,G-F,TOR,LAC,26.5,Pts+Rebs
53829,Scottie Barnes,G-F,TOR,LAC,1.5,3-PT Made
53829,Scottie Barnes,G-F,TOR,LAC,5.5,Assists
53829,Scottie Barnes,G-F,TOR,LAC,7.0,Rebounds
53829,Scottie Barnes,G-F,TOR,LAC,18.5,Points
1716,Paul George,F,LAC,TOR,23.5,Points
1716,Paul George,F,LAC,TOR,29.5,Pts+Rebs
1716,Paul George,F,LAC,TOR,9.0,3-PT Attempted
1716,Paul George,F,LAC,TOR,8.5,Rebs+Asts
1716,Paul George,F,LAC,TOR,17.5,FG Attempted
1716,Paul George,F,LAC,TOR,26.5,Pts+Asts
1716,Paul George,F,LAC,TOR,0.5,Offensive Rebounds
1716,Paul George,F,LAC,TOR,36.5,Fantasy Score
1716,Paul George,F,LAC,TOR,3.5,Free Throws Made
1716,Paul George,F,LAC,TOR,1.5,Blks+Stls
1716,Paul George,F,LAC,TOR,5.5,Rebounds
1716,Paul George,F,LAC,TOR,3.5,3-PT Made
1716,Paul George,F,LAC,TOR,32.5,Pts+Rebs+Asts
173605,Dennis Schroder,G,TOR,LAC,14.5,Pts+Asts
173605,Dennis Schroder,G,TOR,LAC,17.0,Pts+Rebs+Asts
10765,Terance Mann,G-F,LAC,TOR,10.5,Pts+Rebs
173605,Dennis Schroder,G,TOR,LAC,12.5,Pts+Rebs
10765,Terance Mann,G-F,LAC,TOR,7.5,Points
173605,Dennis Schroder,G,TOR,LAC,4.5,Assists
10765,Terance Mann,G-F,LAC,TOR,0.5,Turnovers
173605,Dennis Schroder,G,TOR,LAC,9.5,Points
37655,Gary Trent Jr.,G,TOR,LAC,0.5,Turnovers
37655,Gary Trent Jr.,G,TOR,LAC,10.0,Points
37655,Gary Trent Jr.,G,TOR,LAC,11.5,Pts+Rebs
37655,Gary Trent Jr.,G,TOR,LAC,11.5,Pts+Asts
59729,Norman Powell,G,LAC,TOR,13.5,Points
59729,Norman Powell,G,LAC,TOR,2.5,Rebounds
59729,Norman Powell,G,LAC,TOR,17.5,Pts+Rebs+Asts
59729,Norman Powell,G,LAC,TOR,0.5,Steals
59729,Norman Powell,G,LAC,TOR,16.5,Pts+Rebs
59729,Norman Powell,G,LAC,TOR,14.5,Pts+Asts
