Player_ID,Name,Position,Team,Opponent,Line_Score_existing,Stat_Type,Game_ID,Start_Time
37691,Aaron Gordon,F,DEN,IND,1.5,Dunks,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
37691,Aaron Gordon,F,DEN,IND,27.5,Fantasy Score,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
37691,Aaron Gordon,F,DEN,IND,2.5,Free Throws Made,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
79885,Christian Braun,G,DEN,IND,0.5,3-PT Made,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1290,Jamal Murray,G,DEN,IND,6.5,3-PT Attempted,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1290,Jamal Murray,G,DEN,IND,42.0,Fantasy Score,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1290,Jamal Murray,G,DEN,IND,3.5,Free Throws Made,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1290,Jamal Murray,G,DEN,IND,0.5,Offensive Rebounds,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,IND,23.0,Fantasy Score,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
87402,Kentavious Caldwell-Pope,G,DEN,IND,1.5,Free Throws Made,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
2023,Michael Porter Jr.,F,DEN,IND,6.5,3-PT Attempted,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
2023,Michael Porter Jr.,F,DEN,IND,0.5,Dunks,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
2023,Michael Porter Jr.,F,DEN,IND,26.5,Fantasy Score,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1291,Nikola Jokic,C,DEN,IND,8.5,Defensive Rebounds,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1291,Nikola Jokic,C,DEN,IND,16.5,FG Attempted,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1291,Nikola Jokic,C,DEN,IND,57.5,Fantasy Score,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1291,Nikola Jokic,C,DEN,IND,5.0,Free Throws Made,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
1291,Nikola Jokic,C,DEN,IND,2.5,Offensive Rebounds,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
79886,Peyton Watson,G,DEN,IND,0.5,Blocked Shots,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
79886,Peyton Watson,G,DEN,IND,7.5,Points,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
79886,Peyton Watson,G,DEN,IND,10.5,Pts+Rebs,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
125307,Reggie Jackson,G,DEN,IND,4.0,Assists,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
125307,Reggie Jackson,G,DEN,IND,0.5,Blks+Stls,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
125307,Reggie Jackson,G,DEN,IND,10.5,Points,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
125307,Reggie Jackson,G,DEN,IND,14.5,Pts+Asts,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
125307,Reggie Jackson,G,DEN,IND,12.5,Pts+Rebs,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
125307,Reggie Jackson,G,DEN,IND,16.5,Pts+Rebs+Asts,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
87352,Andrew Nembhard,G-F,IND,DEN,20.5,Fantasy Score,f28824ed-15fb-42e7-95c5-9f0526ae593a,2024-01-14T15:30:00.000-05:00
