"timestamp","game_id","line","participant","participant_name","stat_type","game_date"
"2023-11-04T09:45:15.614058","d4f4b56699cfc855f43cbecb28d3a689",4.5,771,"Jayson Tatum","player_assists_over_under",2023-11-05
"2023-11-04T18:25:15.593444","d4f4b56699cfc855f43cbecb28d3a689",7,16551,"Spencer Dinwiddie","player_assists_over_under",2023-11-05
"2023-11-04T15:15:16.268006","d4f4b56699cfc855f43cbecb28d3a689",6,16704,"Jrue Holiday","player_assists_over_under",2023-11-05
"2023-11-04T14:45:15.621002","d4f4b56699cfc855f43cbecb28d3a689",25.5,765,"Jaylen Brown","player_assists_points_over_under",2023-11-05
"2023-11-04T17:15:14.485668","d4f4b56699cfc855f43cbecb28d3a689",32.5,771,"Jayson Tatum","player_assists_points_over_under",2023-11-05
"2023-11-04T15:25:15.663401","d4f4b56699cfc855f43cbecb28d3a689",24.5,16550,"Mikal Bridges","player_assists_points_over_under",2023-11-05
"2023-11-04T17:50:14.892434","d4f4b56699cfc855f43cbecb28d3a689",21.5,16551,"Spencer Dinwiddie","player_assists_points_over_under",2023-11-05
"2023-11-04T14:40:15.299044","d4f4b56699cfc855f43cbecb28d3a689",21.5,16703,"Kristaps Porzingis","player_assists_points_over_under",2023-11-05
"2023-11-04T16:45:14.688076","d4f4b56699cfc855f43cbecb28d3a689",20.5,16704,"Jrue Holiday","player_assists_points_over_under",2023-11-05
"2023-11-04T23:05:17.128854","d4f4b56699cfc855f43cbecb28d3a689",24.5,16729,"Cam Thomas","player_assists_points_over_under",2023-11-05
"2023-11-04T17:50:14.892898","d4f4b56699cfc855f43cbecb28d3a689",12.5,17179,"Dorian Finney-Smith","player_assists_points_over_under",2023-11-05
"2023-11-04T14:45:15.621063","d4f4b56699cfc855f43cbecb28d3a689",31.5,765,"Jaylen Brown","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T14:45:15.625229","d4f4b56699cfc855f43cbecb28d3a689",42.5,771,"Jayson Tatum","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T23:05:17.128904","d4f4b56699cfc855f43cbecb28d3a689",30.5,16550,"Mikal Bridges","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T20:25:14.629878","d4f4b56699cfc855f43cbecb28d3a689",25.5,16551,"Spencer Dinwiddie","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T14:40:15.299140","d4f4b56699cfc855f43cbecb28d3a689",29.5,16703,"Kristaps Porzingis","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T14:45:15.625386","d4f4b56699cfc855f43cbecb28d3a689",26.5,16704,"Jrue Holiday","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T23:35:15.375854","d4f4b56699cfc855f43cbecb28d3a689",28.5,16729,"Cam Thomas","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T23:40:16.433433","d4f4b56699cfc855f43cbecb28d3a689",18.5,17179,"Dorian Finney-Smith","player_assists_points_rebounds_over_under",2023-11-05
"2023-11-04T11:25:16.180220","d4f4b56699cfc855f43cbecb28d3a689",9,765,"Jaylen Brown","player_assists_rebounds_over_under",2023-11-05
"2023-11-04T14:45:15.625293","d4f4b56699cfc855f43cbecb28d3a689",14.5,771,"Jayson Tatum","player_assists_rebounds_over_under",2023-11-05
"2023-11-04T17:20:14.803101","d4f4b56699cfc855f43cbecb28d3a689",8.5,16550,"Mikal Bridges","player_assists_rebounds_over_under",2023-11-05
"2023-11-04T22:25:16.217274","d4f4b56699cfc855f43cbecb28d3a689",11,16551,"Spencer Dinwiddie","player_assists_rebounds_over_under",2023-11-05
"2023-11-04T22:45:14.715667","d4f4b56699cfc855f43cbecb28d3a689",11,16703,"Kristaps Porzingis","player_assists_rebounds_over_under",2023-11-05
"2023-11-04T14:40:15.298992","d4f4b56699cfc855f43cbecb28d3a689",11.5,16704,"Jrue Holiday","player_assists_rebounds_over_under",2023-11-05
"2023-11-04T10:00:15.314793","d4f4b56699cfc855f43cbecb28d3a689",0.5,771,"Jayson Tatum","player_blocks_over_under",2023-11-05
"2023-11-04T17:50:14.892698","d4f4b56699cfc855f43cbecb28d3a689",0.5,17179,"Dorian Finney-Smith","player_blocks_over_under",2023-11-05
"2023-11-04T22:40:05.610863","d4f4b56699cfc855f43cbecb28d3a689",1.5,16550,"Mikal Bridges","player_blocks_steals_over_under",2023-11-05
"2023-11-04T04:05:03.769181","d4f4b56699cfc855f43cbecb28d3a689",2,16703,"Kristaps Porzingis","player_blocks_steals_over_under",2023-11-05
"2023-11-04T22:45:03.970184","d4f4b56699cfc855f43cbecb28d3a689",0.5,17155,"Payton Pritchard","player_blocks_steals_over_under",2023-11-05
"2023-11-04T22:35:07.502710","d4f4b56699cfc855f43cbecb28d3a689",1.5,17179,"Dorian Finney-Smith","player_blocks_steals_over_under",2023-11-05
"2023-11-04T14:45:15.621032","d4f4b56699cfc855f43cbecb28d3a689",22.5,765,"Jaylen Brown","player_points_over_under",2023-11-05
"2023-11-04T17:45:15.664711","d4f4b56699cfc855f43cbecb28d3a689",27.5,771,"Jayson Tatum","player_points_over_under",2023-11-05
"2023-11-04T15:25:15.663231","d4f4b56699cfc855f43cbecb28d3a689",21.5,16550,"Mikal Bridges","player_points_over_under",2023-11-05
"2023-11-04T17:05:15.676481","d4f4b56699cfc855f43cbecb28d3a689",14.5,16551,"Spencer Dinwiddie","player_points_over_under",2023-11-05
"2023-11-04T14:40:15.299092","d4f4b56699cfc855f43cbecb28d3a689",18.5,16703,"Kristaps Porzingis","player_points_over_under",2023-11-05
"2023-11-04T14:45:15.625355","d4f4b56699cfc855f43cbecb28d3a689",14.5,16704,"Jrue Holiday","player_points_over_under",2023-11-05
"2023-11-04T22:35:16.910908","d4f4b56699cfc855f43cbecb28d3a689",22.5,16729,"Cam Thomas","player_points_over_under",2023-11-05
"2023-11-04T17:05:15.676529","d4f4b56699cfc855f43cbecb28d3a689",11.5,17179,"Dorian Finney-Smith","player_points_over_under",2023-11-05
"2023-11-04T23:10:15.734372","d4f4b56699cfc855f43cbecb28d3a689",9.5,17196,"Royce O'Neale","player_points_over_under",2023-11-05
"2023-11-04T14:45:15.621093","d4f4b56699cfc855f43cbecb28d3a689",28.5,765,"Jaylen Brown","player_points_rebounds_over_under",2023-11-05
"2023-11-04T14:45:15.625324","d4f4b56699cfc855f43cbecb28d3a689",37.5,771,"Jayson Tatum","player_points_rebounds_over_under",2023-11-05
"2023-11-04T23:35:15.375892","d4f4b56699cfc855f43cbecb28d3a689",26.5,16550,"Mikal Bridges","player_points_rebounds_over_under",2023-11-05
"2023-11-04T22:50:17.253920","d4f4b56699cfc855f43cbecb28d3a689",18.5,16551,"Spencer Dinwiddie","player_points_rebounds_over_under",2023-11-05
"2023-11-04T22:45:14.715721","d4f4b56699cfc855f43cbecb28d3a689",27.5,16703,"Kristaps Porzingis","player_points_rebounds_over_under",2023-11-05
"2023-11-04T14:45:15.625842","d4f4b56699cfc855f43cbecb28d3a689",19.5,16704,"Jrue Holiday","player_points_rebounds_over_under",2023-11-05
"2023-11-04T22:35:16.910939","d4f4b56699cfc855f43cbecb28d3a689",26.5,16729,"Cam Thomas","player_points_rebounds_over_under",2023-11-05
"2023-11-04T22:35:16.911003","d4f4b56699cfc855f43cbecb28d3a689",17.5,17179,"Dorian Finney-Smith","player_points_rebounds_over_under",2023-11-05
"2023-11-04T15:05:15.358068","d4f4b56699cfc855f43cbecb28d3a689",6,765,"Jaylen Brown","player_rebounds_over_under",2023-11-05
"2023-11-04T09:45:15.614026","d4f4b56699cfc855f43cbecb28d3a689",9.5,771,"Jayson Tatum","player_rebounds_over_under",2023-11-05
"2023-11-04T17:20:14.803070","d4f4b56699cfc855f43cbecb28d3a689",5,16550,"Mikal Bridges","player_rebounds_over_under",2023-11-05
"2023-11-04T09:45:15.614090","d4f4b56699cfc855f43cbecb28d3a689",8.5,16703,"Kristaps Porzingis","player_rebounds_over_under",2023-11-05
"2023-11-04T15:05:15.358097","d4f4b56699cfc855f43cbecb28d3a689",5,16704,"Jrue Holiday","player_rebounds_over_under",2023-11-05
"2023-11-04T17:20:14.803039","d4f4b56699cfc855f43cbecb28d3a689",4,16729,"Cam Thomas","player_rebounds_over_under",2023-11-05
"2023-11-04T23:20:14.422813","d4f4b56699cfc855f43cbecb28d3a689",5.5,17179,"Dorian Finney-Smith","player_rebounds_over_under",2023-11-05
