Player_ID,Name,Position,Team,Opponent,Line_Score_existing,Stat_Type,Game_ID,Start_Time
55716,Alperen Sengun,C,HOU,PHI,0.5,Blocked Shots,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
55716,Alperen Sengun,C,HOU,PHI,22.5,Points,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
55716,Alperen Sengun,C,HOU,PHI,26.5,Pts+Asts,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
55716,Alperen Sengun,C,HOU,PHI,32.5,Pts+Rebs,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
55716,Alperen Sengun,C,HOU,PHI,36.5,Pts+Rebs+Asts,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
55716,Alperen Sengun,C,HOU,PHI,9.5,Rebounds,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
55716,Alperen Sengun,C,HOU,PHI,13.5,Rebs+Asts,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
55716,Alperen Sengun,C,HOU,PHI,2.5,Turnovers,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
173587,Dillon Brooks,G-F,HOU,PHI,10.5,Points,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
173587,Dillon Brooks,G-F,HOU,PHI,12.5,Pts+Asts,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
173587,Dillon Brooks,G-F,HOU,PHI,13.5,Pts+Rebs,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
173586,Fred VanVleet,G,HOU,PHI,8.5,Assists,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
173586,Fred VanVleet,G,HOU,PHI,17.5,Points,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
173586,Fred VanVleet,G,HOU,PHI,26.5,Pts+Asts,23d5d2c6-0211-4111-9fcd-04e8bb729aaa,2024-01-15T13:10:00.000-05:00
