"timestamp","game_id","line","participant","participant_name","stat_type","game_date"
"2023-12-20T22:15:20.961877","fc6ac3f90c68d02e45381e90da1d53c7",4.5,462,"Max Strus","player_assists_over_under",2023-12-21
"2023-12-20T22:15:20.962148","fc6ac3f90c68d02e45381e90da1d53c7",6.5,16136,"Donovan Mitchell","player_assists_over_under",2023-12-21
"2023-12-20T22:15:20.961969","fc6ac3f90c68d02e45381e90da1d53c7",1.5,16315,"Lauri Markkanen","player_assists_over_under",2023-12-21
"2023-12-20T22:15:20.962243","fc6ac3f90c68d02e45381e90da1d53c7",2.5,17132,"Isaac Okoro","player_assists_over_under",2023-12-21
"2023-12-20T15:20:17.770736","fc6ac3f90c68d02e45381e90da1d53c7",1.5,19012,"Simone Fontecchio","player_assists_over_under",2023-12-21
"2023-12-20T23:25:10.153702","fc6ac3f90c68d02e45381e90da1d53c7",22.5,462,"Max Strus","player_assists_points_over_under",2023-12-21
"2023-12-20T23:30:14.147800","fc6ac3f90c68d02e45381e90da1d53c7",11.5,941,"Georges Niang","player_assists_points_over_under",2023-12-21
"2023-12-20T05:10:10.167405","fc6ac3f90c68d02e45381e90da1d53c7",39.5,16136,"Donovan Mitchell","player_assists_points_over_under",2023-12-21
"2023-12-20T23:45:12.848121","fc6ac3f90c68d02e45381e90da1d53c7",23.5,16139,"Caris Levert","player_assists_points_over_under",2023-12-21
"2023-12-20T18:40:13.200443","fc6ac3f90c68d02e45381e90da1d53c7",22.5,16315,"Lauri Markkanen","player_assists_points_over_under",2023-12-21
"2023-12-20T18:45:12.646836","fc6ac3f90c68d02e45381e90da1d53c7",12,16316,"Walker Kessler","player_assists_points_over_under",2023-12-21
"2023-12-20T16:15:12.968841","fc6ac3f90c68d02e45381e90da1d53c7",27.5,16318,"Collin Sexton","player_assists_points_over_under",2023-12-21
"2023-12-20T23:55:10.070199","fc6ac3f90c68d02e45381e90da1d53c7",20.5,16768,"Talen Horton-Tucker","player_assists_points_over_under",2023-12-21
"2023-12-20T23:25:10.153576","fc6ac3f90c68d02e45381e90da1d53c7",19.5,17717,"Jarrett Allen","player_assists_points_over_under",2023-12-21
"2023-12-20T23:30:14.147635","fc6ac3f90c68d02e45381e90da1d53c7",22.5,18971,"Craig Porter Jr.","player_assists_points_over_under",2023-12-21
"2023-12-20T05:10:10.167518","fc6ac3f90c68d02e45381e90da1d53c7",10.5,19012,"Simone Fontecchio","player_assists_points_over_under",2023-12-21
"2023-12-20T15:20:17.770375","fc6ac3f90c68d02e45381e90da1d53c7",25.5,462,"Max Strus","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T15:20:17.770708","fc6ac3f90c68d02e45381e90da1d53c7",45.5,16136,"Donovan Mitchell","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T22:15:20.962059","fc6ac3f90c68d02e45381e90da1d53c7",30.5,16315,"Lauri Markkanen","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T22:15:20.962401","fc6ac3f90c68d02e45381e90da1d53c7",21.5,16316,"Walker Kessler","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T15:20:17.770547","fc6ac3f90c68d02e45381e90da1d53c7",31.5,16318,"Collin Sexton","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T22:15:20.962288","fc6ac3f90c68d02e45381e90da1d53c7",16.5,17132,"Isaac Okoro","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T15:20:17.770461","fc6ac3f90c68d02e45381e90da1d53c7",28.5,17717,"Jarrett Allen","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T15:20:17.770820","fc6ac3f90c68d02e45381e90da1d53c7",13.5,19012,"Simone Fontecchio","player_assists_points_rebounds_over_under",2023-12-21
"2023-12-20T23:25:10.153817","fc6ac3f90c68d02e45381e90da1d53c7",9.5,462,"Max Strus","player_assists_rebounds_over_under",2023-12-21
"2023-12-20T16:15:12.968818","fc6ac3f90c68d02e45381e90da1d53c7",13,16136,"Donovan Mitchell","player_assists_rebounds_over_under",2023-12-21
"2023-12-20T23:25:10.154139","fc6ac3f90c68d02e45381e90da1d53c7",9.5,16139,"Caris Levert","player_assists_rebounds_over_under",2023-12-21
"2023-12-20T18:40:13.200414","fc6ac3f90c68d02e45381e90da1d53c7",9.5,16315,"Lauri Markkanen","player_assists_rebounds_over_under",2023-12-21
"2023-12-20T18:45:12.646864","fc6ac3f90c68d02e45381e90da1d53c7",10.5,16316,"Walker Kessler","player_assists_rebounds_over_under",2023-12-21
"2023-12-20T05:10:10.167450","fc6ac3f90c68d02e45381e90da1d53c7",8.5,16318,"Collin Sexton","player_assists_rebounds_over_under",2023-12-21
"2023-12-20T23:25:10.153520","fc6ac3f90c68d02e45381e90da1d53c7",13.5,17717,"Jarrett Allen","player_assists_rebounds_over_under",2023-12-21
"2023-12-20T22:15:20.961992","fc6ac3f90c68d02e45381e90da1d53c7",0.5,16315,"Lauri Markkanen","player_blocks_over_under",2023-12-21
"2023-12-20T22:15:20.962333","fc6ac3f90c68d02e45381e90da1d53c7",2.5,16316,"Walker Kessler","player_blocks_over_under",2023-12-21
"2023-12-20T23:30:14.147771","fc6ac3f90c68d02e45381e90da1d53c7",0.5,941,"Georges Niang","player_blocks_steals_over_under",2023-12-21
"2023-12-20T23:25:10.153958","fc6ac3f90c68d02e45381e90da1d53c7",1.5,17132,"Isaac Okoro","player_blocks_steals_over_under",2023-12-21
"2023-12-20T23:25:10.153873","fc6ac3f90c68d02e45381e90da1d53c7",1.5,17383,"Dean Wade","player_blocks_steals_over_under",2023-12-21
"2023-12-20T23:30:14.147740","fc6ac3f90c68d02e45381e90da1d53c7",1.5,18971,"Craig Porter Jr.","player_blocks_steals_over_under",2023-12-21
"2023-12-20T22:15:20.961899","fc6ac3f90c68d02e45381e90da1d53c7",15.5,462,"Max Strus","player_points_over_under",2023-12-21
"2023-12-20T15:20:17.770679","fc6ac3f90c68d02e45381e90da1d53c7",31.5,16136,"Donovan Mitchell","player_points_over_under",2023-12-21
"2023-12-20T22:15:20.962037","fc6ac3f90c68d02e45381e90da1d53c7",20.5,16315,"Lauri Markkanen","player_points_over_under",2023-12-21
"2023-12-20T22:15:20.962378","fc6ac3f90c68d02e45381e90da1d53c7",10.5,16316,"Walker Kessler","player_points_over_under",2023-12-21
"2023-12-20T15:20:17.770519","fc6ac3f90c68d02e45381e90da1d53c7",22.5,16318,"Collin Sexton","player_points_over_under",2023-12-21
