Player_ID,Name,Position,Team,Opponent,Line_Score,Stat_Type,Game_ID,Start_Time
173586,Fred VanVleet,G,HOU,BOS,37,Fantasy Score,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,3.5,Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,0.5,Blocked Shots,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,16.5,Points,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,24.5,Pts+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,1.5,Turnovers,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,15,FG Attempted,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,2.5,Free Throws Made,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,20.5,Pts+Rebs,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173586,Fred VanVleet,G,HOU,BOS,28.5,Pts+Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,20.5,Pts+Rebs,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,8.5,Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,1.5,Blks+Stls,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,0.5,Steals,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,1.5,3-PT Made,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,21.5,Pts+Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,13.5,Pts+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,28.5,Fantasy Score,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,9.5,Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,0.5,Dunks,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
79867,Jabari Smith Jr.,F,HOU,BOS,12.5,Points,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,24.5,Pts+Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,4.5,Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,19.5,Pts+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,7.5,3-PT Attempted,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,7,Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,3.5,Free Throws Made,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,21.5,Pts+Rebs,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,16.5,Points,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,16,FG Attempted,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
54064,Jalen Green,G,HOU,BOS,29.5,Fantasy Score,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,5,3-PT Attempted,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,26.5,Pts+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,36.5,Fantasy Score,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,17.5,FG Attempted,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,5,Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,32.5,Pts+Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,1.5,Blks+Stls,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,3.5,Free Throws Made,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,29.5,Pts+Rebs,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,8.5,Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1535,Jaylen Brown,G-F,BOS,HOU,23.5,Points,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,34.5,Pts+Rebs,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,6,Free Throws Made,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,8.5,Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,7.5,Defensive Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,13.5,Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,19,FG Attempted,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,31.5,Pts+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,1.5,Blks+Stls,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,4.5,Assists,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,27,Points,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,45.5,Fantasy Score,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,39.5,Pts+Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1266,Jayson Tatum,F-G,BOS,HOU,2.5,Turnovers,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,1.5,Turnovers,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,18.5,Pts+Rebs,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,12.5,Points,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,10.5,Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,5.5,Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,17.5,Pts+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,1.5,Blks+Stls,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,4.5,Assists,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,28.5,Fantasy Score,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173626,Jrue Holiday,G,BOS,HOU,23.5,Pts+Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,28.5,Pts+Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,7.5,Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,1.5,Dunks,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,1.5,Offensive Rebounds,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,36.5,Fantasy Score,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,10,Rebs+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,18.5,Points,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,20.5,Pts+Asts,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
173120,Kristaps Porzingis,F-C,BOS,HOU,26.5,Pts+Rebs,e40f5e45-535d-48c0-9dfd-fa07d3a143be,2024-01-13T19:10:00.000-05:00
1596,Clint Capela,C,ATL,WAS,2,Dunks,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1596,Clint Capela,C,ATL,WAS,1.5,Free Throws Made,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1596,Clint Capela,C,ATL,WAS,32,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1596,Clint Capela,C,ATL,WAS,3.5,Offensive Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1596,Clint Capela,C,ATL,WAS,7,Defensive Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,30.5,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,3,Offensive Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
184382,Daniel Gafford + Clint Capela,C,WAS/ATL,ATL/WAS,19,Rebounds (Combo),319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,6.5,3-PT Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,0.5,Offensive Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,18.5,FG Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,3,Free Throws Made,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,38,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,29.5,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,1.5,Dunks,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,38,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,3,Free Throws Made,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,29.5,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,15.5,FG Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,7,3-PT Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
53986,Kyle Kuzma,F,WAS,ATL,2.5,Free Throws Made,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
53986,Kyle Kuzma,F,WAS,ATL,7,3-PT Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
53986,Kyle Kuzma,F,WAS,ATL,19.5,FG Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
53986,Kyle Kuzma,F,WAS,ATL,0.5,Dunks,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
53986,Kyle Kuzma,F,WAS,ATL,38.5,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
184381,Kyle Kuzma + Trae Young,F/G,WAS/ATL,ATL/WAS,54,Points (Combo),319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
184381,Kyle Kuzma + Trae Young,F/G,WAS/ATL,ATL/WAS,5.5,3-PT Made (Combo),319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
123596,Saddiq Bey,G-F,ATL,WAS,0.5,Dunks,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
123596,Saddiq Bey,G-F,ATL,WAS,25,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1521,Trae Young,G,ATL,WAS,0.5,Offensive Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1521,Trae Young,G,ATL,WAS,49,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1521,Trae Young,G,ATL,WAS,7.5,Free Throws Made,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1521,Trae Young,G,ATL,WAS,21,FG Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
1521,Trae Young,G,ATL,WAS,9.5,3-PT Attempted,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
173611,Tyus Jones,G,WAS,ATL,0.5,Free Throws Made,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
173611,Tyus Jones,G,WAS,ATL,30,Fantasy Score,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
184383,Tyus Jones + Trae Young,G,WAS/ATL,ATL/WAS,17.5,Assists (Combo),319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:30:00.000-05:00
184402,Stephen Curry + Trae Young,G,GSW/ATL,MIL/WAS,8,3-PT Made (Combo),,2024-01-13T19:30:00.000-05:00
1596,Clint Capela,C,ATL,WAS,10.5,Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
1596,Clint Capela,C,ATL,WAS,12.5,Points,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
1596,Clint Capela,C,ATL,WAS,1.5,Blocked Shots,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
1596,Clint Capela,C,ATL,WAS,0.5,Steals,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
1596,Clint Capela,C,ATL,WAS,24.5,Pts+Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,19.5,Pts+Rebs,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,21.5,Pts+Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,9.5,Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,8,Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,13.5,Pts+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
37687,Daniel Gafford,F-C,WAS,ATL,11.5,Points,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,5,Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,23.5,Points,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,28.5,Pts+Rebs,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,33.5,Pts+Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,27.5,Pts+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,9.5,Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
80032,Dejounte Murray,G,ATL,WAS,1.5,Blks+Stls,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,20.5,Pts+Rebs,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,4,Assists,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,10.5,Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,14.5,Points,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,6,Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,18.5,Pts+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
25427,Deni Avdija,F,WAS,ATL,24.5,Pts+Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,26.5,Pts+Rebs,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,3.5,Assists,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,9,Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,30.5,Pts+Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,16.5,Points,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,20.5,Pts+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
87857,Jalen Johnson,F,ATL,WAS,13,Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,19.5,Points,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,26.5,Pts+Rebs+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,2.5,Rebounds,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
173610,Jordan Poole,G,WAS,ATL,24.5,Pts+Asts,319af861-a798-43c1-8f3d-ac25edbd36ee,2024-01-13T19:40:00.000-05:00
