Player_ID,Name,Position,Team,Opponent,Line_Score_existing,Stat_Type,Game_ID,Start_Time
174284,Donte DiVincenzo,G,NYK,WAS,26.5,Fantasy Score,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
174284,Donte DiVincenzo,G,NYK,WAS,0.5,Free Throws Made,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
174284,Donte DiVincenzo,G,NYK,WAS,14.5,Points,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
174284,Donte DiVincenzo,G,NYK,WAS,17.5,Pts+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
174284,Donte DiVincenzo,G,NYK,WAS,19.5,Pts+Rebs,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
174284,Donte DiVincenzo,G,NYK,WAS,22.5,Pts+Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,1.5,Blocked Shots,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,8.0,Defensive Rebounds,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,35.5,Fantasy Score,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,8.5,Points,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,12.0,Pts+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,22.5,Pts+Rebs,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,25.5,Pts+Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,13.5,Rebounds,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,16.5,Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,1.5,Steals,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
88510,Isaiah Hartenstein,C-F,NYK,WAS,1.5,Turnovers,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,7.0,3-PT Attempted,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,8.0,Assists,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,21.0,FG Attempted,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,45.5,Fantasy Score,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,5.0,Free Throws Made,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,29.0,Points,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,37.0,Pts+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,33.5,Pts+Rebs,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,41.5,Pts+Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
85745,Jalen Brunson,G,NYK,WAS,11.5,Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,2.5,Assists,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,8.0,Points,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,10.5,Pts+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,14.5,Pts+Rebs,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,17.5,Pts+Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,6.5,Rebounds,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,9.5,Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
123595,Josh Hart,G,NYK,WAS,0.5,Steals,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,6.0,3-PT Attempted,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,7.0,Defensive Rebounds,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,0.5,Dunks,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,20.5,FG Attempted,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,45.5,Fantasy Score,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,5.5,Free Throws Made,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,28.5,Points,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,33.5,Pts+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,37.5,Pts+Rebs,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,42.5,Pts+Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,9.5,Rebounds,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,14.5,Rebs+Asts,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
54125,Julius Randle,F-C,NYK,WAS,0.5,Steals,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
183158,OG Anunoby,G-F,NYK,WAS,0.5,Blocked Shots,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
183158,OG Anunoby,G-F,NYK,WAS,27.5,Fantasy Score,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
183158,OG Anunoby,G-F,NYK,WAS,1.5,Free Throws Made,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
183158,OG Anunoby,G-F,NYK,WAS,15.5,Points,3a11bd39-79bd-4152-a7a0-3857156456da,2024-01-18T19:40:00.000-05:00
