"timestamp","game_id","line","participant","participant_name","stat_type","game_date"
"2023-12-29T14:15:02.785299","453a2bf6e79f4c7bbeec9010fc77d9d1",1.5,368,"Donte Divincenzo","player_assists_over_under",2023-12-30
"2023-12-29T21:00:02.947989","453a2bf6e79f4c7bbeec9010fc77d9d1",2.5,764,"Josh Hart","player_assists_over_under",2023-12-30
"2023-12-29T14:15:02.785848","453a2bf6e79f4c7bbeec9010fc77d9d1",4.5,16132,"Paolo Banchero","player_assists_over_under",2023-12-30
"2023-12-29T14:15:02.785758","453a2bf6e79f4c7bbeec9010fc77d9d1",5.5,16133,"Franz Wagner","player_assists_over_under",2023-12-30
"2023-12-29T14:15:02.785617","453a2bf6e79f4c7bbeec9010fc77d9d1",2.5,16702,"Jalen Suggs","player_assists_over_under",2023-12-30
"2023-12-29T07:40:13.719955","453a2bf6e79f4c7bbeec9010fc77d9d1",10.5,368,"Donte Divincenzo","player_assists_points_over_under",2023-12-30
"2023-12-29T18:45:11.441811","453a2bf6e79f4c7bbeec9010fc77d9d1",32,376,"Jalen Brunson","player_assists_points_over_under",2023-12-30
"2023-12-29T03:30:12.467601","453a2bf6e79f4c7bbeec9010fc77d9d1",18.5,378,"Rj Barrett","player_assists_points_over_under",2023-12-30
"2023-12-29T03:30:12.467169","453a2bf6e79f4c7bbeec9010fc77d9d1",28.5,461,"Julius Randle","player_assists_points_over_under",2023-12-30
"2023-12-29T19:20:12.756447","453a2bf6e79f4c7bbeec9010fc77d9d1",15.5,758,"Immanuel Quickley","player_assists_points_over_under",2023-12-30
"2023-12-29T20:50:14.477239","453a2bf6e79f4c7bbeec9010fc77d9d1",10.5,764,"Josh Hart","player_assists_points_over_under",2023-12-30
"2023-12-30T00:10:16.133180","453a2bf6e79f4c7bbeec9010fc77d9d1",27.5,16132,"Paolo Banchero","player_assists_points_over_under",2023-12-30
"2023-12-30T00:10:16.133703","453a2bf6e79f4c7bbeec9010fc77d9d1",28,16133,"Franz Wagner","player_assists_points_over_under",2023-12-30
"2023-12-29T14:15:02.785344","453a2bf6e79f4c7bbeec9010fc77d9d1",13.5,368,"Donte Divincenzo","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785140","453a2bf6e79f4c7bbeec9010fc77d9d1",36.5,376,"Jalen Brunson","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785549","453a2bf6e79f4c7bbeec9010fc77d9d1",22.5,378,"Rj Barrett","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785457","453a2bf6e79f4c7bbeec9010fc77d9d1",38.5,461,"Julius Randle","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T21:00:02.948442","453a2bf6e79f4c7bbeec9010fc77d9d1",17.5,758,"Immanuel Quickley","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785231","453a2bf6e79f4c7bbeec9010fc77d9d1",19.5,760,"Isaiah Hartenstein","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T21:00:02.948079","453a2bf6e79f4c7bbeec9010fc77d9d1",16.5,764,"Josh Hart","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785916","453a2bf6e79f4c7bbeec9010fc77d9d1",35.5,16132,"Paolo Banchero","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785803","453a2bf6e79f4c7bbeec9010fc77d9d1",33.5,16133,"Franz Wagner","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T21:00:02.947927","453a2bf6e79f4c7bbeec9010fc77d9d1",17.5,16134,"Wendell Carter Jr.","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785688","453a2bf6e79f4c7bbeec9010fc77d9d1",19.5,16702,"Jalen Suggs","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T21:00:02.948305","453a2bf6e79f4c7bbeec9010fc77d9d1",22.5,17116,"Cole Anthony","player_assists_points_rebounds_over_under",2023-12-30
"2023-12-29T17:10:12.799654","453a2bf6e79f4c7bbeec9010fc77d9d1",10,376,"Jalen Brunson","player_assists_rebounds_over_under",2023-12-30
"2023-12-30T00:05:14.355721","453a2bf6e79f4c7bbeec9010fc77d9d1",13,461,"Julius Randle","player_assists_rebounds_over_under",2023-12-30
"2023-12-29T21:00:15.585983","453a2bf6e79f4c7bbeec9010fc77d9d1",11.5,760,"Isaiah Hartenstein","player_assists_rebounds_over_under",2023-12-30
"2023-12-30T00:10:16.133251","453a2bf6e79f4c7bbeec9010fc77d9d1",12,16132,"Paolo Banchero","player_assists_rebounds_over_under",2023-12-30
"2023-12-30T00:10:16.133363","453a2bf6e79f4c7bbeec9010fc77d9d1",10,16133,"Franz Wagner","player_assists_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785186","453a2bf6e79f4c7bbeec9010fc77d9d1",1.5,760,"Isaiah Hartenstein","player_blocks_over_under",2023-12-30
"2023-12-29T14:15:02.785871","453a2bf6e79f4c7bbeec9010fc77d9d1",0.5,16132,"Paolo Banchero","player_blocks_over_under",2023-12-30
"2023-12-29T21:00:02.947837","453a2bf6e79f4c7bbeec9010fc77d9d1",0.5,16134,"Wendell Carter Jr.","player_blocks_over_under",2023-12-30
"2023-12-29T14:15:02.785640","453a2bf6e79f4c7bbeec9010fc77d9d1",0.5,16702,"Jalen Suggs","player_blocks_over_under",2023-12-30
"2023-12-29T14:15:02.785322","453a2bf6e79f4c7bbeec9010fc77d9d1",8.5,368,"Donte Divincenzo","player_points_over_under",2023-12-30
"2023-12-29T14:15:02.785117","453a2bf6e79f4c7bbeec9010fc77d9d1",25.5,376,"Jalen Brunson","player_points_over_under",2023-12-30
"2023-12-29T14:15:02.785526","453a2bf6e79f4c7bbeec9010fc77d9d1",15.5,378,"Rj Barrett","player_points_over_under",2023-12-30
"2023-12-29T14:15:02.785435","453a2bf6e79f4c7bbeec9010fc77d9d1",25.5,461,"Julius Randle","player_points_over_under",2023-12-30
"2023-12-29T21:00:02.948396","453a2bf6e79f4c7bbeec9010fc77d9d1",13.5,758,"Immanuel Quickley","player_points_over_under",2023-12-30
"2023-12-29T14:15:02.785208","453a2bf6e79f4c7bbeec9010fc77d9d1",7.5,760,"Isaiah Hartenstein","player_points_over_under",2023-12-30
"2023-12-29T21:00:02.948034","453a2bf6e79f4c7bbeec9010fc77d9d1",7.5,764,"Josh Hart","player_points_over_under",2023-12-30
"2023-12-29T14:15:02.785894","453a2bf6e79f4c7bbeec9010fc77d9d1",23.5,16132,"Paolo Banchero","player_points_over_under",2023-12-30
"2023-12-29T14:15:02.785780","453a2bf6e79f4c7bbeec9010fc77d9d1",24.5,16133,"Franz Wagner","player_points_over_under",2023-12-30
"2023-12-29T21:00:02.947881","453a2bf6e79f4c7bbeec9010fc77d9d1",8.5,16134,"Wendell Carter Jr.","player_points_over_under",2023-12-30
"2023-12-29T14:15:02.785664","453a2bf6e79f4c7bbeec9010fc77d9d1",13.5,16702,"Jalen Suggs","player_points_over_under",2023-12-30
"2023-12-29T21:00:02.948259","453a2bf6e79f4c7bbeec9010fc77d9d1",13.5,17116,"Cole Anthony","player_points_over_under",2023-12-30
"2023-12-29T07:40:13.719990","453a2bf6e79f4c7bbeec9010fc77d9d1",11.5,368,"Donte Divincenzo","player_points_rebounds_over_under",2023-12-30
"2023-12-29T03:30:12.466160","453a2bf6e79f4c7bbeec9010fc77d9d1",30.5,376,"Jalen Brunson","player_points_rebounds_over_under",2023-12-30
"2023-12-29T03:30:12.467856","453a2bf6e79f4c7bbeec9010fc77d9d1",20.5,378,"Rj Barrett","player_points_rebounds_over_under",2023-12-30
"2023-12-30T00:05:14.355789","453a2bf6e79f4c7bbeec9010fc77d9d1",33.5,461,"Julius Randle","player_points_rebounds_over_under",2023-12-30
"2023-12-29T19:20:12.756573","453a2bf6e79f4c7bbeec9010fc77d9d1",15.5,758,"Immanuel Quickley","player_points_rebounds_over_under",2023-12-30
"2023-12-29T16:35:11.445566","453a2bf6e79f4c7bbeec9010fc77d9d1",16.5,760,"Isaiah Hartenstein","player_points_rebounds_over_under",2023-12-30
"2023-12-29T20:50:14.477291","453a2bf6e79f4c7bbeec9010fc77d9d1",13.5,764,"Josh Hart","player_points_rebounds_over_under",2023-12-30
"2023-12-30T00:10:16.133036","453a2bf6e79f4c7bbeec9010fc77d9d1",30.5,16132,"Paolo Banchero","player_points_rebounds_over_under",2023-12-30
"2023-12-30T00:10:16.133608","453a2bf6e79f4c7bbeec9010fc77d9d1",29.5,16133,"Franz Wagner","player_points_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785255","453a2bf6e79f4c7bbeec9010fc77d9d1",2.5,368,"Donte Divincenzo","player_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785368","453a2bf6e79f4c7bbeec9010fc77d9d1",9.5,461,"Julius Randle","player_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785163","453a2bf6e79f4c7bbeec9010fc77d9d1",9.5,760,"Isaiah Hartenstein","player_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785826","453a2bf6e79f4c7bbeec9010fc77d9d1",7.5,16132,"Paolo Banchero","player_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785711","453a2bf6e79f4c7bbeec9010fc77d9d1",5.5,16133,"Franz Wagner","player_rebounds_over_under",2023-12-30
"2023-12-29T21:00:02.947791","453a2bf6e79f4c7bbeec9010fc77d9d1",6.5,16134,"Wendell Carter Jr.","player_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785571","453a2bf6e79f4c7bbeec9010fc77d9d1",3.5,16702,"Jalen Suggs","player_rebounds_over_under",2023-12-30
"2023-12-29T21:00:02.948124","453a2bf6e79f4c7bbeec9010fc77d9d1",4.5,17116,"Cole Anthony","player_rebounds_over_under",2023-12-30
"2023-12-29T14:15:02.785503","453a2bf6e79f4c7bbeec9010fc77d9d1",0.5,378,"Rj Barrett","player_steals_over_under",2023-12-30
"2023-12-29T14:15:02.785413","453a2bf6e79f4c7bbeec9010fc77d9d1",0.5,461,"Julius Randle","player_steals_over_under",2023-12-30
"2023-12-29T21:00:02.948350","453a2bf6e79f4c7bbeec9010fc77d9d1",0.5,758,"Immanuel Quickley","player_steals_over_under",2023-12-30
"2023-12-29T21:00:02.948215","453a2bf6e79f4c7bbeec9010fc77d9d1",0.5,17116,"Cole Anthony","player_steals_over_under",2023-12-30
"2023-12-29T14:15:02.785277","453a2bf6e79f4c7bbeec9010fc77d9d1",2.5,368,"Donte Divincenzo","player_threes_over_under",2023-12-30
"2023-12-29T14:15:02.785094","453a2bf6e79f4c7bbeec9010fc77d9d1",2.5,376,"Jalen Brunson","player_threes_over_under",2023-12-30
"2023-12-29T14:15:02.785481","453a2bf6e79f4c7bbeec9010fc77d9d1",1.5,378,"Rj Barrett","player_threes_over_under",2023-12-30
"2023-12-29T14:15:02.785390","453a2bf6e79f4c7bbeec9010fc77d9d1",1.5,461,"Julius Randle","player_threes_over_under",2023-12-30
"2023-12-29T14:15:02.785735","453a2bf6e79f4c7bbeec9010fc77d9d1",1.5,16133,"Franz Wagner","player_threes_over_under",2023-12-30
"2023-12-29T14:15:02.785594","453a2bf6e79f4c7bbeec9010fc77d9d1",1.5,16702,"Jalen Suggs","player_threes_over_under",2023-12-30
"2023-12-29T21:00:02.948169","453a2bf6e79f4c7bbeec9010fc77d9d1",1.5,17116,"Cole Anthony","player_threes_over_under",2023-12-30
"2023-12-29T03:30:12.466269","453a2bf6e79f4c7bbeec9010fc77d9d1",2.5,376,"Jalen Brunson","player_turnovers_over_under",2023-12-30
"2023-12-29T14:15:02.784353","7c93e0d60aef1177a455dfeee34268e0",3.5,366,"Jordan Poole","player_assists_over_under",2023-12-30
"2023-12-29T14:15:02.784612","7c93e0d60aef1177a455dfeee34268e0",5.5,413,"Tyus Jones","player_assists_over_under",2023-12-30
